	Reacciones	FlujosN2
3009	C81CPT1	0.0
3010	C81CRNe	0.0
3011	C8DCc	0.0
3012	C9BRxtc	0.0
3013	DCATDc	0.0
3014	DCSPTN1COAtxc	0.0
3015	sink_dd2coa[c]	0.0
3016	DDCRNe	0.0
3017	DDECCRNe	0.0
3018	DDECE1CRNe	0.0
3019	DECCRNe	0.0
3020	sink_decdicoa[c]	0.0
3021	DECDICRNe	0.0
3022	DOCO13EFATP	0.0
3023	DOCOSACT	0.0
3024	DOCOSACTDe	1.2972811109409771e-13
3025	EX_3bcrn[e]	0.0
3026	EX_3ddcrn[e]	0.0
3027	EX_3deccrn[e]	0.0
3028	EX_3hdececrn[e]	0.0
3029	EX_3hexdcrn[e]	0.0
3030	EX_3ivcrn[e]	0.0
3031	EX_3octdec2crn[e]	0.0
3032	EX_3octdeccrn[e]	0.0
3033	EX_3octdece1crn[e]	0.0
3034	EX_3tdcrn[e]	0.0
3035	EX_3tetd7ecoacrn[e]	0.0
3036	EX_3thexddcoacrn[e]	0.0
3037	EX_3ttetddcoacrn[e]	0.0
3038	EX_c101crn[e]	0.0
3039	EX_c10crn[e]	0.0
3040	EX_c16dc[e]	0.0
3041	EX_c3dc[e]	0.0
3042	EX_c4dc[e]	0.0
3043	EX_c51crn[e]	0.0
3044	EX_c5dc[e]	0.0
3045	EX_c81crn[e]	0.0
3046	EX_ddece1crn[e]	0.0
3047	EX_ddecrn[e]	0.0
3048	EX_decdicrn[e]	0.0
3049	EX_doco13ac[e]	0.0
3050	EX_docosac[e]	-1.2972811109409774e-13
3051	EX_ivcrn[e]	0.0
3052	EX_tetdec2crn[e]	0.0
3053	EX_tetdece1crn[e]	0.0
3054	EX_dca[e]	0.0
3055	FAOXC101C102m	0.0
3056	FAOXC101C102x	0.0
3057	FAOXC101C8m	0.0
3058	FAOXC101C8x	0.0
3059	FAOXC101x	0.0
3060	FAOXC102C101m	0.0
3061	FAOXC102C101x	0.0
3062	FAOXC102C103m	0.0
3063	FAOXC102C103x	0.0
3064	FAOXC102C81m	0.0
3065	FAOXC102C81x	0.0
3066	FAOXC102m	0.0
3067	FAOXC102x	0.0
3068	FAOXC103C102m	0.0
3069	FAOXC103C102x	0.0
3070	FAOXC10C10OHm	0.0
3071	FAOXC10C8m	0.0
3072	FAOXC10C8x	0.0
3073	FAOXC10DCC8DCx	0.0
3074	FAOXC11BRC9BRx	0.0
3075	FAOXC11C9m	0.0
3076	FAOXC121C101m	0.0
3077	FAOXC121C10x	0.0
3078	FAOXC121x	0.0
3079	FAOXC122C101m	0.0
3080	FAOXC122m	0.0
3081	FAOXC122x	0.0
3082	FAOXC123C102m	0.0
3083	FAOXC123C102x	0.0
3084	FAOXC123m	0.0
3085	FAOXC123x	0.0
3086	FAOXC12C10m	0.0
3087	FAOXC12C10x	0.0
3088	FAOXC12C12OHm	0.0
3089	FAOXC12DCC10DCx	0.0
3090	FAOXC12DCTc	0.0
3091	FAOXC12DCc	0.0
3092	FAOXC12DCx	0.0
3093	FAOXC13BRC11BRx	0.0
3094	FAOXC13C11m	0.0
3095	FAOXC141C121m	0.0
3096	FAOXC141C121x	0.0
3097	FAOXC141C141OHm	0.0
3098	FAOXC142C122m	0.0
3099	FAOXC142C122x	0.0
3100	FAOXC142C142OHm	0.0
3101	FAOXC143C123m	0.0
3102	FAOXC143C123x	0.0
3103	FAOXC14C12m	0.0
3104	FAOXC14C12x	0.0
3105	FAOXC14C14OHm	0.0
3106	FAOXC14DCC12DCx	0.0
3107	FAOXC15ATPx	0.0
3108	FAOXC15BRC13BRx	0.0
3109	FAOXC15C13m	0.0
3110	FAOXC15NADPx	0.0
3111	FAOXC15NADx	0.0
3112	FAOXC161C141m	0.0
3113	FAOXC161C141x	0.0
3114	FAOXC161C161OHm	0.0
3115	FAOXC162C142m	0.0
3116	FAOXC162C162OHm	0.0
3117	FAOXC163C142x	0.0
3118	FAOXC163C143m	0.0
3119	FAOXC163C164Gm	0.0
3120	FAOXC163C164x	0.0
3121	FAOXC163GC142m	0.0
3122	FAOXC163Gm	0.0
3123	FAOXC163x	0.0
3124	FAOXC164C143m	0.0
3125	FAOXC164C143x	0.0
3126	FAOXC164C163x	0.0
3127	FAOXC164C165m	0.0
3128	FAOXC164C165x	0.0
3129	FAOXC164GC163m	0.0
3130	FAOXC164m	0.0
3131	FAOXC164x	0.0
3132	FAOXC165C164m	0.0
3133	FAOXC165C164x	0.0
3134	FAOXC16BRx	0.0
3135	FAOXC16C14m	0.0
3136	FAOXC16C14x	0.0
3137	FAOXC16C16OHm	0.0
3138	FAOXC16DCC14DCx	0.0
3139	FAOXC16DCr	0.0
3140	FAOXC17C15m	0.0
3141	FAOXC181C161m	0.0
3142	FAOXC181C161x	0.0
3143	FAOXC181C181OHm	0.0
3144	FAOXC182C162m	0.0
3145	FAOXC182C182OHm	0.0
3146	FAOXC183C163Gm	0.0
3147	FAOXC183C163m	0.0
3148	FAOXC184C163m	0.0
3149	FAOXC184C163x	0.0
3150	FAOXC184C164m	0.0
3151	FAOXC184C164x	0.0
3152	FAOXC184m	0.0
3153	FAOXC184x	0.0
3154	FAOXC185C164m	0.0
3155	FAOXC185m	0.0
3156	FAOXC18C18OHm	0.0
3157	FAOXC201C181x	0.0
3158	FAOXC204C184m	0.0
3159	FAOXC204C205x	0.0
3160	FAOXC205C184x	0.0
3161	FAOXC205C185m	0.0
3162	FAOXC221C201x	0.0
3163	FAOXC225C204m	0.0
3164	FAOXC225C204x	0.0
3165	FAOXC225C226m	0.0
3166	FAOXC225C226x	0.0
3167	FAOXC225m	0.0
3168	FAOXC225x	0.0
3169	FAOXC226C205m	0.0
3170	FAOXC226C225m	0.0
3171	FAOXC226C225x	0.0
3172	FAOXC226C227m	0.0
3173	FAOXC226m	0.0
3174	FAOXC227C226m	0.0
3175	FAOXC22C20x	0.0
3176	FAOXC241C221x	0.0
3177	FAOXC24C22x	0.0
3178	FAOXC3DC	0.0
3179	FAOXC4C2m	0.0
3180	FAOXC4C4DCc	0.0
3181	FAOXC5C3x	0.0
3182	FAOXC5C5DCc	0.0
3183	FAOXC5C5OHm	0.0
3184	FAOXC5OHc	0.0
3185	FAOXC61C4m	0.0
3186	FAOXC61C4x	0.0
3187	FAOXC61m	0.0
3188	FAOXC61x	0.0
3189	FAOXC6C4m	0.0
3190	FAOXC6C4x	0.0
3191	FAOXC6DCC4DCx	0.0
3192	FAOXC7C5m	0.0
3193	FAOXC81C61m	0.0
3194	FAOXC81C61x	0.0
3195	FAOXC8C6m	0.0
3196	FAOXC8C6x	0.0
3197	FAOXC8DCC6DCx	0.0
3198	FAOXC9C7m	0.0
3199	FAOXOHC16C16DCc	0.0
3200	FAOXTC101TC102m	0.0
3201	FAOXTC102C101m	0.0
3202	FAOXTC122TC101m	0.0
3203	FAOXTC122m	0.0
3204	FAOXTC142TC122m	0.0
3205	FAOXTC162TC142m	0.0
3206	FAOXTC182TC162m	0.0
3207	FOAXC122C101x	0.0
3208	GLUTCOAACBP	0.0
3209	HDCACBP	0.0
3210	HDDACBP	0.0
3211	HDECAACBP	0.0
3212	HDECEACBP	0.0
3213	HEDCECRNe	0.0
3214	HEXCOAACBP	0.0
3215	HEXDCRNe	0.0
3216	HEXDIACtr	0.0
3217	HEXDICOAACBP	0.0
3218	HEXDICOAACBPx	0.0
3219	HIVCACBP	0.0
3220	HIVCRNe	0.0
3221	HOCDACBP	0.0
3222	HOCTDACBP	0.0
3223	HOCTDEC2CRNe	0.0
3224	HOCTDECCRNe	0.0
3225	HTDCACBP	0.0
3226	HTDCRNe	0.0
3227	IVCOAACBP	0.0
3228	IVCRNe	0.0
3229	LGNCCOAtcx	0.0
3230	NRVNCCOAtxc	0.0
3231	OCD11COACPT1	0.0
3232	OCD11CRNCACT	0.0
3233	OCD11CRNCPT2	0.0
3234	OCT11EFATP	0.0
3235	OCTDEC2ACBP	0.0
3236	OCTDECCACT	0.0
3237	OCTDECCPT1	0.0
3238	OCTDECCPT2	0.0
3239	OCTDECE1CRNe	0.0
3240	sink_octdececoa[c]	0.0
3241	PRISTCOAtcx	0.0
3242	SBCOAACOTx	0.0
3243	SEBACACT	0.0
3244	SEBACIDtx	0.0
3245	SEBCOACROT	0.0
3246	SEBCOAPET	0.0
3247	SUBEACtx	0.0
3248	SUBERCACT	0.0
3249	SUBERCROT	0.0
3250	SUBERICACT	0.0
3251	SUCCCROT	0.0
3252	SUCCOAPET	0.0
3253	sink_tetdec2coa[c]	0.0
3254	TETDEC2CRNe	0.0
3255	sink_tetdece1coa[c]	0.0
3256	TETDECE1CRNe	0.0
3257	TIGCRNe	0.0
3258	CYSSNAT5tc	0.0
3259	FOLTle	675.784374136423
3260	GLYSNAT5tc	361.06583810553957
3261	HISSNAT5tc	0.0
3262	HISyLATthc	0.0
3263	PROGLYPRO1c	3.733918857108297
3264	TAUPAT1c	0.0
3265	1a25DHVITD3TRn	0.0
3266	25HVITD3c	0.0
3267	3AIB_Dtm	0.0
3268	4HPROLTASCT1	0.0
3269	CHOLESACATc	0.0
3270	CHOLESTle	0.0
3271	CHSTEROLtrc	0.0
3272	Coqe	0.0
3273	DGTPtm	0.0
3274	DM_1a25dhvitd3[n]	0.0
3275	DPMVDc	0.0
3276	DSREDUCr	0.0
3277	DTMPKm	0.0
3278	EX_q10[e]	0.0
3279	EX_q10h2[e]	0.0
3280	FADDPle	0.0
3281	FADH2ETC	0.0
3282	FE2DMT1	0.0
3283	FE3MTP1	0.0
3284	FMNALKPle	0.0
3285	FRDPtcr	0.0
3286	G6PDH2c	99.26020961497522
3287	GLU5SAtmc	45.718945092307194
3288	GLUPROASCT1	1000.0
3289	GNDc	99.2602096149753
3290	IPDDI	0.0
3291	MEVK1c	0.0
3292	MTHFR3	0.0
3293	NADtm	-1.80459000687053e-13
3294	P5CR	45.71894509230721
3295	PGLc	99.26020961497528
3296	PMEVKc	0.0
3297	PTCRTD	0.0
3298	Q10H2e	0.0
3299	RPEc	648.8903144224629
3300	RTOTAL2FATPc	0.0
3301	RTOTALFATPc	0.0
3302	q10h2tc	0.0
3303	q10tm	0.0
3304	4HPRO_LTte	0.0
3305	5MTAte	-53.32905673261123
3306	DM_anth	0.0
3307	EX_5mta[e]	53.32905673261123
3308	IDOURte	0.0
3309	EX_idour[e]	0.0
3310	LKYNRtr	0.0
3311	LKYNRtr2	0.0
3312	LKYNRtr3	0.0
3313	BALAPAT1tc2	0.0
3314	CYST_Ltr	0.0
3315	GLCURtr	-1000.0
3316	EX_cala[e]	0.0
3317	EX_cyst_L[e]	0.0
3318	ALAPAT4te	0.0
3319	BETBGTtc	0.0
3320	BUTSMCT1	0.0
3321	DOPAENT4tc	0.0
3322	GABABGTtc	0.0
3323	H2OGLYAQPt	0.0
3324	LEUKABCtc	0.0
3325	PPASMCT1	0.0
3326	PROPAT4te	0.0
3327	PYRSMCT1	-831.4459938252115
3328	SRTNENT4tc	0.0
3329	FRUt4	0.0
3330	GALt4	0.0
3331	GLCt4	42.080130377888224
3332	MANt4	0.0
3333	TRPt	0.0
3334	r1492	0.0
3335	L_LACt4r	0.0
3336	r0295	0.0
3337	biomass_maintenance	280.6191836095218
3338	15KPROSTGF2c	0.0
3339	AND19ONEc	0.0
3340	C14825c	0.0
3341	DESAT14_9	0.0
3342	21HPRGNLONE	0.0
3343	LCAT10e	0.0
3344	LCAT11e	0.0
3345	LCAT12e	0.0
3346	LCAT13e	0.0
3347	LCAT14e	0.0
3348	LCAT54e	0.0
3349	LCAT55e	0.0
3350	LCAT15e	0.0
3351	LCAT16e	0.0
3352	LCAT17e	0.0
3353	LCAT18e	0.0
3354	LCAT19e	0.0
3355	LCAT20e	0.0
3356	LCAT21e	0.0
3357	LCAT22e	0.0
3358	LCAT23e	0.0
3359	LCAT25e	0.0
3360	LCAT27e	0.0
3361	LCAT29e	0.0
3362	LCAT2e	0.0
3363	LCAT30e	0.0
3364	LCAT31e	0.0
3365	LCAT32e	0.0
3366	LCAT33e	0.0
3367	LCAT34e	0.0
3368	LCAT35e	0.0
3369	LCAT36e	0.0
3370	LCAT37e	0.0
3371	LCAT38e	0.0
3372	LCAT39e	0.0
3373	LCAT3e	0.0
3374	LCAT40e	0.0
3375	LCAT41e	0.0
3376	LCAT42e	0.0
3377	LCAT43e	0.0
3378	LCAT44e	0.0
3379	LCAT45e	0.0
3380	LCAT56e	0.0
3381	LCAT46e	0.0
3382	LCAT47e	0.0
3383	LCAT48e	0.0
3384	LCAT49e	0.0
3385	LCAT4e	0.0
3386	LCAT50e	0.0
3387	LCAT51e	0.0
3388	LCAT52e	0.0
3389	LCAT53e	0.0
3390	LCAT57e	0.0
3391	LCAT5e	0.0
3392	LCAT6e	0.0
3393	LCAT7e	0.0
3394	LCAT8e	0.0
3395	LCAT9e	0.0
3396	SMS1	0.0
3397	SMS10	0.0
3398	SMS11	0.0
3399	SMS12	0.0
3400	SMS16	0.0
3401	SMS13	0.0
3402	SMS14	0.0
3403	SMS15	0.0
3404	SMS2	0.0
3405	SMS3	0.0
3406	SMS4	0.0
3407	SMS5	0.0
3408	SMS6	0.0
3409	SMS7	0.0
3410	SMS8	0.0
3411	SMS9	0.0
3412	XOLEST183CEH	0.0
3413	XOLEST182CEH	0.0
3414	XOLEST205CEH	0.0
3415	XOLEST226CEH	0.0
3416	MAGLINL_HSe	0.0
3417	MAGOLE_HSe	0.0
3418	LPS5e	0.0
3419	LPS6e	0.0
3420	LPS7e	0.0
3421	PCHOLMYR_HSPLA2	0.0
3422	PCHOLOLE_HSPLA2	0.0
3423	PEOLE_HSPLA2	0.0
3424	PCHOLPALME_HSPLA2	0.0
3425	PCHOLPALM_HSPLA2	0.0
3426	PEPALM_HSPLA2	0.0
3427	PAILPALM_HSPLA2	0.0
3428	PCHOLSTE_HSPLA2	0.0
3429	PCHOL2LINL_HSPLA2	0.0
3430	PE2LINL_HSPLA2	0.0
3431	PCHOL2OLE_HSPLA2	0.0
3432	PCHOL2PALM_HSPLA2	0.0
3433	PCHOL2STE_HSPLA2	0.0
3434	PCHOLN15_HSPLA2	0.0
3435	PCHOLAR_HSPLA2	0.0
3436	PCHOLN183_HSPLA2	0.0
3437	PCHOLN1836_HSPLA2	0.0
3438	PCHOLN19_HSPLA2	0.0
3439	PCHOLN201_HSPLA2	0.0
3440	PCHOLN204_HSPLA2	0.0
3441	PCHOLN205_HSPLA2	0.0
3442	PCHOLN224_HSPLA2	0.0
3443	PCHOLN225_HSPLA2	0.0
3444	PCHOLN2254_HSPLA2	0.0
3445	PCHOLN226_HSPLA2	0.0
3446	PEAR_HSPLA2	0.0
3447	PE203_HSPLA2	0.0
3448	PE226_HSPLA2	0.0
3449	PE224_HSPLA2	0.0
3450	PEDH203_HSPLA2	0.0
3451	PEDH12_HSPLA2	0.0
3452	PEDH14_HSPLA2	0.0
3453	PEDH161_HSPLA2	0.0
3454	PEDH13_HSPLA2	0.0
3455	PEDH15_HSPLA2	0.0
3456	PEDH17_HSPLA2	0.0
3457	PCHOLN203_HSPLA2	0.0
3458	PAILAR_HSPLA2	0.0
3459	PCHOLN24_HSPLA2	0.0
3460	PCHOLN261_HSPLA2	0.0
3461	PCHOLN281_HSPLA2	0.0
3462	PCHOLN28_HSPLA2	0.0
3463	PCHOLDOC_HSPLA2	0.0
3464	PCHOLDEIC_HSPLA2	0.0
3465	PCHOLDET_HSPLA2	0.0
3466	PCHOLHEP_HSPLA2	0.0
3467	PCHOLLINL_HSPLA2	0.0
3468	PELINL_HSPLA2	0.0
3469	GPDDACHOL	0.0
3470	GLYC2P3Pc	0.0
3471	15KPROSTGF2t	0.0
3472	21HPRGNLONEt2	0.0
3473	3UIBtd	0.0
3474	4AABUTNt	0.0
3475	4TMEABUTNt1	0.0
3476	ACGLUtd	0.0
3477	ACORNt	0.0
3478	ADPACtd	0.0
3479	AND19ONEt	0.0
3480	ARACHETH	0.0
3481	BILIVERDt	0.0
3482	C02712tm	0.0
3483	C04717td	0.0
3484	C06314t	0.0
3485	C06315t	0.0
3486	C14768td	0.0
3487	C14769td1	0.0
3488	EX_C14769[e]	0.0
3489	C14770ATP	0.0
3490	C14771ATP	0.0
3491	C14825td	0.0
3492	C14826td	0.0
3493	CE2445t	0.0
3494	CE2537ATP	0.0
3495	CE6031t	0.0
3496	CE6247t	0.0
3497	CE7172ATP	0.0
3498	CORTSNti	-648.8903144224628
3499	DIDECAETH	0.0
3500	DIHOLINETH	0.0
3501	DOCOHEXETHc	0.0
3502	DOCTETETH	0.0
3503	EX_12HPET[e]	0.0
3504	EX_15kprostgf2[e]	0.0
3505	EX_21hprgnlone[e]	0.0
3506	EX_3uib[e]	0.0
3507	EX_4aabutn[e]	0.0
3508	EX_4tmeabutn[e]	0.0
3509	EX_acorn[e]	0.0
3510	EX_adpac[e]	0.0
3511	EX_and19one[e]	0.0
3512	EX_aracheth[e]	0.0
3513	EX_biliverd[e]	0.0
3514	EX_C04717[e]	0.0
3515	EX_C06314[e]	0.0
3516	EX_C06315[e]	0.0
3517	EX_C14768[e]	0.0
3518	EX_C14770[e]	0.0
3519	EX_C14771[e]	0.0
3520	EX_C14825[e]	0.0
3521	EX_C14826[e]	0.0
3522	EX_CE2445[e]	0.0
3523	EX_CE2537[e]	0.0
3524	EX_CE6031[e]	0.0
3525	EX_CE6247[e]	0.0
3526	EX_CE7172[e]	0.0
3527	EX_didecaeth[e]	0.0
3528	EX_diholineth[e]	0.0
3529	EX_docohxeth[e]	0.0
3530	EX_docteteth[e]	0.0
3531	EX_hepdeceth[e]	0.0
3532	EX_hexdeceeth[e]	0.0
3533	EX_hgentis[e]	0.0
3534	EX_leuktrB4wcooh[e]	0.0
3535	EX_lineth[e]	0.0
3536	EX_lnlccrn[e]	0.0
3537	EX_Lpipecol[e]	0.0
3538	EX_magarachi_hs[e]	0.0
3539	EX_maglinl_hs[e]	0.0
3540	EX_magole_hs[e]	0.0
3541	EX_magpalm_hs[e]	0.0
3542	EX_magste_hs[e]	0.0
3543	EX_Nacasp[e]	0.0
3544	EX_oleth[e]	0.0
3545	EX_pailar_hs[e]	0.0
3546	EX_pailpalm_hs[e]	0.0
3547	EX_pailste_hs[e]	0.0
3548	EX_pchol2linl_hs[e]	0.0
3549	EX_pchol2ole_hs[e]	0.0
3550	EX_pchol2palm_hs[e]	0.0
3551	EX_pchol2ste_hs[e]	0.0
3552	EX_pcholar_hs[e]	0.0
3553	EX_pcholdoc_hs[e]	0.0
3554	EX_pcholeic_hs[e]	0.0
3555	EX_pcholet_hs[e]	0.0
3556	EX_pcholhep_hs[e]	0.0
3557	EX_pchollinl_hs[e]	0.0
3558	EX_pcholmyr_hs[e]	0.0
3559	EX_pcholn15_hs[e]	0.0
3560	EX_pcholn183_hs[e]	0.0
3561	EX_pcholn1836_hs[e]	0.0
3562	EX_pcholn19_hs[e]	0.0
3563	EX_pcholn201_hs[e]	0.0
3564	EX_pcholn203_hs[e]	0.0
3565	EX_pcholn204_hs[e]	0.0
3566	EX_pcholn205_hs[e]	0.0
3567	EX_pcholn224_hs[e]	0.0
3568	EX_pcholn225_hs[e]	0.0
3569	EX_pcholn2254_hs[e]	0.0
3570	EX_pcholn226_hs[e]	0.0
3571	EX_pcholn24_hs[e]	0.0
3572	EX_pcholn261_hs[e]	0.0
3573	EX_pcholn28_hs[e]	0.0
3574	EX_pcholn281_hs[e]	0.0
3575	EX_pcholole_hs[e]	0.0
3576	EX_pcholpalm_hs[e]	0.0
3577	EX_pcholpalme_hs[e]	0.0
3578	EX_pcholste_hs[e]	0.0
3579	EX_pcollg5hlys[e]	0.0
3580	EX_pe13_hs[e]	0.0
3581	EX_pe14_hs[e]	0.0
3582	EX_pe161_hs[e]	0.0
3583	EX_pe17_hs[e]	0.0
3584	EX_pe203_hs[e]	0.0
3585	EX_pe224_hs[e]	0.0
3586	EX_pe226_hs[e]	0.0
3587	EX_pe2linl_hs[e]	0.0
3588	EX_pear_hs[e]	0.0
3589	EX_pedh203_hs[e]	0.0
3590	EX_pelinl_hs[e]	0.0
3591	EX_pendecaeth[e]	0.0
3592	EX_peole_hs[e]	0.0
3593	EX_pepalm_hs[e]	0.0
3594	EX_pmeth[e]	0.0
3595	EX_sebacid[e]	0.0
3596	EX_sphmyln180241_hs[e]	0.0
3597	EX_sphmyln18114_hs[e]	0.0
3598	EX_sphmyln18115_hs[e]	0.0
3599	EX_sphmyln18116_hs[e]	0.0
3600	EX_sphmyln181161_hs[e]	0.0
3601	EX_sphmyln18117_hs[e]	0.0
3602	EX_sphmyln18118_hs[e]	0.0
3603	EX_sphmyln181181_hs[e]	0.0
3604	EX_sphmyln18120_hs[e]	0.0
3605	EX_sphmyln181201_hs[e]	0.0
3606	EX_sphmyln18121_hs[e]	0.0
3607	EX_sphmyln18122_hs[e]	0.0
3608	EX_sphmyln181221_hs[e]	0.0
3609	EX_sphmyln18123_hs[e]	0.0
3610	EX_sphmyln1824_hs[e]	0.0
3611	EX_sphmyln1825_hs[e]	0.0
3612	EX_steeth[e]	0.0
3613	EX_subeac[e]	0.0
3614	EX_tetdecaeth[e]	0.0
3615	EX_trideceth[e]	0.0
3616	EX_wharachd[e]	0.0
3617	EX_xolest181_hs[e]	0.0
3618	EX_xolest182_hs[e]	0.0
3619	EX_xolest204_hs[e]	0.0
3620	EX_xolest205_hs[e]	0.0
3621	EX_xolest226_hs[e]	0.0
3622	GALTt	487.8590107241796
3623	HC00900t3	1000.0
3624	HC00900t4	-1000.0000000000002
3625	HEPDECETH	0.0
3626	HEXDECEETH	0.0
3627	HGENTISt	0.0
3628	IND3ACt	0.0
3629	LEUKTRB4WCOOHt	0.0
3630	LEUKTRB4WOHtr	0.0
3631	LNLCCRNtd	0.0
3632	LPIPECOLt	0.0
3633	LPIPECOLtx	0.0
3634	NACASPt	0.0
3635	OLEETH	0.0
3636	pac	0.0
3637	PCOLLG5HLYStd	0.0
3638	PELINETH	0.0
3639	PENDECAETH	0.0
3640	PEPALM	0.0
3641	SEBACIDtd	0.0
3642	STEETH	0.0
3643	SUBEACtd	0.0
3644	TETDECAETH	0.0
3645	TRIDECETH	0.0
3646	WHARACHDtr	0.0
3647	EX_estriol[e]	0.0
3648	EX_acglu[e]	0.0
3649	EX_pac[e]	0.0
3650	HC02197c	0.0
3651	HC02198c	0.0
3652	HC02195te	0.0
3653	HC02196te	0.0
3654	XOL27OHtmc	0.0
3655	PCSF	0.0
3656	PCRESOLup	0.0
3657	PCSsec	0.0
3658	EX_bz[e]	0.0
3659	EX_pcresol[e]	0.0
3660	EX_pcs[e]	0.0
3661	TREt	0.0
3662	MALTTTRt	0.0
3663	1MNCAMt	0.0
3664	EX_1mncam[e]	0.0
3665	EX_asnpheasp[e]	-962.6622145248349
3666	EX_aspmetasp[e]	-16.27581910962342
3667	EX_aspvalasn[e]	863.5936339597896
3668	EX_lysargleu[e]	-100.8152479035566
3669	EX_phethrlys[e]	912.2531874771388
3670	EX_propropro[e]	-22.098978968613398
3671	EX_trpprogly[e]	-3.733918857108297
3672	EX_tyrphetyr[e]	-22.403232523466176
3673	ASNPHEASPt	962.662214524835
3674	ASPMETASPt	16.27581910962342
3675	ASPVALASNt	-863.5936339597896
3676	LYSARGLEUt	100.8152479035566
3677	PHETHRLYSt	-912.2531874771388
3678	PROPROPROt	22.098978968613398
3679	TRPPROGLYt	3.7339188571082973
3680	TYRPHETYRt	22.403232523466176
3681	ASNPHEASPr	962.662214524835
3682	ASPMETASPr	16.27581910962342
3683	ASPVALASNr	-863.5936339597894
3684	LYSARGLEUr	100.81524790355658
3685	PHETHRLYSr	-912.2531874771387
3686	PROPROPROr	22.098978968613395
3687	TRPPROGLYr	-3.733918857108297
3688	TYRPHETYRr	22.403232523466176
3689	EX_homoval[e]	0.0
3690	GLYCLTtm	0.0
3691	PCHOL2PALM_HSte	0.0
3692	XOLEST183te	0.0
3693	XOLEST182_HSte	0.0
3694	XOLEST205_HSte	0.0
3695	XOLEST226_HSte	0.0
3696	PE224_HSte	0.0
3697	PCHOLN261_HSte	0.0
3698	PCHOLN281_HSte	0.0
3699	PCHOLN28_HSte	0.0
3700	EX_sphmyln_hs[e]	0.0
3701	XOLEST183tl	0.0
3702	XOLEST182tl	0.0
3703	XOLEST205tl	0.0
3704	TMNDNCtl	0.0
3705	XOLEST226tl	0.0
3706	CRVNCtl	0.0
3707	TTDCEAc	0.0
3708	LHCYSTIN	39.99679254945842
3709	LHCYSTINt	-39.99679254945842
3710	EX_Lhcystin[e]	-39.99679254945842
3711	PA_HStm	0.0
3712	2MOPtm	0.0
3713	MMALtm	0.0
3714	PGPP_hsc	0.0
3715	CE2512te	0.0
3716	r2514m	0.0
3717	ARGtD	0.0
3718	UGT1A10c	0.0
3719	UNK3r	0.0
3720	ACGALtr	0.0
3721	EX_f1a[e]	0.0
3722	EX_lpam[e]	1000.0000000000001
3723	LPAMt	-1000.0000000000001
3724	EX_acgal[e]	0.0
3725	EX_acnam[e]	0.0
3726	EX_pa_hs[e]	0.0
3727	F1Ate2	0.0
3728	ACGLUtm	0.0
3729	LPAMtm	1000.0000000000001
3730	PROSTGE2t2r	0.0
3731	ESTR2r	0.0
3732	sink_25hvitd2[c]	0.0
3733	sink_HC02191[c]	0.0
3734	sink_HC02192[c]	0.0
3735	sink_HC02195[c]	0.0
3736	sink_HC02196[c]	0.0
3737	sink_HC02198[c]	0.0
3738	sink_dgchol[c]	0.0
3739	sink_doco13ecoa[c]	0.0
3740	sink_gchola[c]	0.0
3741	sink_nad[c]	-4.337769812421794e-12
3742	sink_pydam[c]	0.0
3743	sink_pydx[c]	0.0
3744	sink_pydxn[c]	0.0
3745	sink_retfa[c]	0.0
3746	sink_retinol[c]	0.0
3747	sink_stcoa[c]	1.2972811109409766e-13
3748	sink_tag_hs[c]	0.0
3749	sink_tdchola[c]	0.0
3750	sink_tdechola[c]	0.0
3751	sink_thmpp[c]	0.0
3752	sink_vitd3[c]	0.0
3753	sink_thcholstoic[c]	0.0
3754	sink_xol7aone[c]	0.0
3755	sink_dchac[c]	0.0
3756	EX_2obut[e]	-1000.0
3757	ACACT1r	0.0
3758	ACACt2	0.0
3759	ACCOAL	0.0
3760	ACONT	0.0
3761	ACS	0.0
3762	ADK1	-10.135123054425103
3763	ADNCNT3tc	53.32905673261109
3764	ADPT	0.0
3765	ADSS	0.0
3766	AMPTASECG	13.06871599987904
3767	ARGN	-2.413414199189559e-13
3768	ASP1DC	0.0
3769	ASPTA	53.32905673261164
3770	BPNT	0.0
3771	BUTt2r	0.0
3772	CBPS	0.0
3773	CPPPGO	0.0
3774	CTPS1	0.0
3775	CTPS2	0.0
3776	CYSTGL	0.0
3777	DGK1	0.0
3778	DHFR	0.0
3779	DHORTS	0.0
3780	DHPR	0.0
3781	DMATT	0.0
3782	DM_atp_c_	0.0
3783	DPCOAK	0.0
3784	DTMPK	0.0
3785	DURIPP	-53.329056732611235
3786	ENO	1000.0
3787	EX_but[e]	0.0
3788	EX_cytd[e]	42.37480628122994
3789	EX_lac_L[e]	1000.0
3790	EX_lys_L[e]	-977.5953643806163
3791	EX_so4[e]	1000.0000000000002
3792	EX_urea[e]	-1000.0
3793	FBA	526.6645283663057
3794	FBA2	0.0
3795	FBP	0.0
3796	FERO	0.0
3797	FMNAT	0.0
3798	FPGS7	0.0
3799	FTHFCL	0.0
3800	FUM	-492.38988835969633
3801	G3PD1	0.0
3802	G5SADs	45.718945092307194
3803	G6PDH2r	0.0
3804	GALU	0.0
3805	GAPD	1000.0
3806	GF6PTA	0.0
3807	GHMT2r	61.38398882805263
3808	GK1	10.135123054425103
3809	GLNS	0.0
3810	GMAND	0.0
3811	GMPS2	0.0
3812	GRTT	0.0
3813	GTPCI	0.0
3814	GUAPRT	0.0
3815	H2CO3D	1000.0
