	Reacciones	FlujosC3
2969	C51CPT1	0.0
2970	C5DCe	0.0
2971	C60CPT1	0.0
2972	C6COAt	0.0
2973	C6CRNtcx	0.0
2974	C6DCCACT	0.0
2975	C6DCc	0.0
2976	C80CPT1	0.0
2977	sink_c81coa[c]	0.0
2978	C81CPT1	0.0
2979	C81CRNe	0.0
2980	C8DCc	0.0
2981	C9BRxtc	0.0
2982	DCATDc	0.0
2983	DCSPTN1COAtxc	0.0
2984	sink_dd2coa[c]	0.0
2985	DDCRNe	0.0
2986	DDECCRNe	0.0
2987	DDECE1CRNe	0.0
2988	DECCRNe	0.0
2989	sink_decdicoa[c]	0.0
2990	DECDICRNe	0.0
2991	DOCO13EFATP	0.0
2992	DOCOSACT	0.0
2993	DOCOSACTDe	4.781513440427851
2994	EX_3bcrn[e]	0.0
2995	EX_3ddcrn[e]	0.0
2996	EX_3deccrn[e]	0.0
2997	EX_3hdececrn[e]	0.0
2998	EX_3hexdcrn[e]	0.0
2999	EX_3ivcrn[e]	0.0
3000	EX_3octdec2crn[e]	0.0
3001	EX_3octdeccrn[e]	0.0
3002	EX_3octdece1crn[e]	0.0
3003	EX_3tdcrn[e]	0.0
3004	EX_3tetd7ecoacrn[e]	0.0
3005	EX_3thexddcoacrn[e]	0.0
3006	EX_3ttetddcoacrn[e]	0.0
3007	EX_c101crn[e]	0.0
3008	EX_c10crn[e]	0.0
3009	EX_c16dc[e]	0.0
3010	EX_c3dc[e]	0.0
3011	EX_c4dc[e]	0.0
3012	EX_c51crn[e]	0.0
3013	EX_c5dc[e]	0.0
3014	EX_c81crn[e]	0.0
3015	EX_ddece1crn[e]	0.0
3016	EX_ddecrn[e]	0.0
3017	EX_decdicrn[e]	0.0
3018	EX_doco13ac[e]	0.0
3019	EX_docosac[e]	-4.781513440427852
3020	EX_ivcrn[e]	0.0
3021	EX_tetdec2crn[e]	0.0
3022	EX_tetdece1crn[e]	0.0
3023	EX_dca[e]	0.0
3024	FAOXC101C102m	0.0
3025	FAOXC101C102x	0.0
3026	FAOXC101C8m	4.781513440427871
3027	FAOXC101C8x	-1.7365982757485348e-14
3028	FAOXC101x	-1.7365982757485348e-14
3029	FAOXC102C101m	0.0
3030	FAOXC102C101x	0.0
3031	FAOXC102C103m	0.0
3032	FAOXC102C103x	0.0
3033	FAOXC102C81m	0.0
3034	FAOXC102C81x	0.0
3035	FAOXC102m	0.0
3036	FAOXC102x	0.0
3037	FAOXC103C102m	0.0
3038	FAOXC103C102x	0.0
3039	FAOXC10C10OHm	0.0
3040	FAOXC10C8m	0.0
3041	FAOXC10C8x	0.0
3042	FAOXC10DCC8DCx	0.0
3043	FAOXC11BRC9BRx	0.0
3044	FAOXC11C9m	0.0
3045	FAOXC121C101m	0.0
3046	FAOXC121C10x	0.0
3047	FAOXC121x	0.0
3048	FAOXC122C101m	2.4312375860479467e-14
3049	FAOXC122m	2.4312375860479467e-14
3050	FAOXC122x	0.0
3051	FAOXC123C102m	0.0
3052	FAOXC123C102x	0.0
3053	FAOXC123m	0.0
3054	FAOXC123x	0.0
3055	FAOXC12C10m	0.0
3056	FAOXC12C10x	0.0
3057	FAOXC12C12OHm	0.0
3058	FAOXC12DCC10DCx	0.0
3059	FAOXC12DCTc	0.0
3060	FAOXC12DCc	0.0
3061	FAOXC12DCx	0.0
3062	FAOXC13BRC11BRx	0.0
3063	FAOXC13C11m	0.0
3064	FAOXC141C121m	0.0
3065	FAOXC141C121x	0.0
3066	FAOXC141C141OHm	0.0
3067	FAOXC142C122m	2.4312375860479467e-14
3068	FAOXC142C122x	0.0
3069	FAOXC142C142OHm	0.0
3070	FAOXC143C123m	0.0
3071	FAOXC143C123x	0.0
3072	FAOXC14C12m	0.0
3073	FAOXC14C12x	0.0
3074	FAOXC14C14OHm	0.0
3075	FAOXC14DCC12DCx	0.0
3076	FAOXC15ATPx	0.0
3077	FAOXC15BRC13BRx	0.0
3078	FAOXC15C13m	0.0
3079	FAOXC15NADPx	0.0
3080	FAOXC15NADx	0.0
3081	FAOXC161C141m	0.0
3082	FAOXC161C141x	0.0
3083	FAOXC161C161OHm	0.0
3084	FAOXC162C142m	2.4312375860479467e-14
3085	FAOXC162C162OHm	0.0
3086	FAOXC163C142x	0.0
3087	FAOXC163C143m	0.0
3088	FAOXC163C164Gm	0.0
3089	FAOXC163C164x	0.0
3090	FAOXC163GC142m	0.0
3091	FAOXC163Gm	0.0
3092	FAOXC163x	0.0
3093	FAOXC164C143m	0.0
3094	FAOXC164C143x	0.0
3095	FAOXC164C163x	0.0
3096	FAOXC164C165m	0.0
3097	FAOXC164C165x	0.0
3098	FAOXC164GC163m	0.0
3099	FAOXC164m	0.0
3100	FAOXC164x	0.0
3101	FAOXC165C164m	0.0
3102	FAOXC165C164x	0.0
3103	FAOXC16BRx	0.0
3104	FAOXC16C14m	0.0
3105	FAOXC16C14x	0.0
3106	FAOXC16C16OHm	0.0
3107	FAOXC16DCC14DCx	0.0
3108	FAOXC16DCr	0.0
3109	FAOXC17C15m	0.0
3110	FAOXC181C161m	0.0
3111	FAOXC181C161x	0.0
3112	FAOXC181C181OHm	0.0
3113	FAOXC182C162m	2.4312375860479467e-14
3114	FAOXC182C182OHm	0.0
3115	FAOXC183C163Gm	0.0
3116	FAOXC183C163m	0.0
3117	FAOXC184C163m	0.0
3118	FAOXC184C163x	0.0
3119	FAOXC184C164m	0.0
3120	FAOXC184C164x	0.0
3121	FAOXC184m	0.0
3122	FAOXC184x	0.0
3123	FAOXC185C164m	0.0
3124	FAOXC185m	0.0
3125	FAOXC18C18OHm	0.0
3126	FAOXC201C181x	0.0
3127	FAOXC204C184m	0.0
3128	FAOXC204C205x	0.0
3129	FAOXC205C184x	0.0
3130	FAOXC205C185m	0.0
3131	FAOXC221C201x	0.0
3132	FAOXC225C204m	0.0
3133	FAOXC225C204x	0.0
3134	FAOXC225C226m	0.0
3135	FAOXC225C226x	0.0
3136	FAOXC225m	0.0
3137	FAOXC225x	0.0
3138	FAOXC226C205m	0.0
3139	FAOXC226C225m	0.0
3140	FAOXC226C225x	0.0
3141	FAOXC226C227m	0.0
3142	FAOXC226m	0.0
3143	FAOXC227C226m	0.0
3144	FAOXC22C20x	0.0
3145	FAOXC241C221x	0.0
3146	FAOXC24C22x	0.0
3147	FAOXC3DC	0.0
3148	FAOXC4C2m	4.781513440427847
3149	FAOXC4C4DCc	0.0
3150	FAOXC5C3x	0.0
3151	FAOXC5C5DCc	0.0
3152	FAOXC5C5OHm	0.0
3153	FAOXC5OHc	0.0
3154	FAOXC61C4m	4.781513440427872
3155	FAOXC61C4x	0.0
3156	FAOXC61m	0.0
3157	FAOXC61x	0.0
3158	FAOXC6C4m	0.0
3159	FAOXC6C4x	-2.4312375860479474e-14
3160	FAOXC6DCC4DCx	0.0
3161	FAOXC7C5m	0.0
3162	FAOXC81C61m	0.0
3163	FAOXC81C61x	0.0
3164	FAOXC8C6m	0.0
3165	FAOXC8C6x	-2.4312375860479477e-14
3166	FAOXC8DCC6DCx	0.0
3167	FAOXC9C7m	0.0
3168	FAOXOHC16C16DCc	0.0
3169	FAOXTC101TC102m	0.0
3170	FAOXTC102C101m	0.0
3171	FAOXTC122TC101m	0.0
3172	FAOXTC122m	0.0
3173	FAOXTC142TC122m	0.0
3174	FAOXTC162TC142m	0.0
3175	FAOXTC182TC162m	0.0
3176	FOAXC122C101x	0.0
3177	GLUTCOAACBP	0.0
3178	HDCACBP	0.0
3179	HDDACBP	0.0
3180	HDECAACBP	0.0
3181	HDECEACBP	0.0
3182	HEDCECRNe	0.0
3183	HEXCOAACBP	0.0
3184	HEXDCRNe	0.0
3185	HEXDIACtr	0.0
3186	HEXDICOAACBP	0.0
3187	HEXDICOAACBPx	0.0
3188	HIVCACBP	0.0
3189	HIVCRNe	0.0
3190	HOCDACBP	0.0
3191	HOCTDACBP	0.0
3192	HOCTDEC2CRNe	0.0
3193	HOCTDECCRNe	0.0
3194	HTDCACBP	0.0
3195	HTDCRNe	0.0
3196	IVCOAACBP	0.0
3197	IVCRNe	0.0
3198	LGNCCOAtcx	0.0
3199	NRVNCCOAtxc	0.0
3200	OCD11COACPT1	0.0
3201	OCD11CRNCACT	0.0
3202	OCD11CRNCPT2	0.0
3203	OCT11EFATP	0.0
3204	OCTDEC2ACBP	0.0
3205	OCTDECCACT	0.0
3206	OCTDECCPT1	0.0
3207	OCTDECCPT2	0.0
3208	OCTDECE1CRNe	0.0
3209	sink_octdececoa[c]	0.0
3210	PRISTCOAtcx	0.0
3211	SBCOAACOTx	0.0
3212	SEBACACT	0.0
3213	SEBACIDtx	0.0
3214	SEBCOACROT	0.0
3215	SEBCOAPET	0.0
3216	SUBEACtx	0.0
3217	SUBERCACT	0.0
3218	SUBERCROT	0.0
3219	SUBERICACT	0.0
3220	SUCCCROT	0.0
3221	SUCCOAPET	0.0
3222	sink_tetdec2coa[c]	0.0
3223	TETDEC2CRNe	0.0
3224	sink_tetdece1coa[c]	0.0
3225	TETDECE1CRNe	0.0
3226	TIGCRNe	0.0
3227	CYSSNAT5tc	0.0
3228	GLYSNAT5tc	0.0
3229	HISSNAT5tc	0.0
3230	HISyLATthc	0.0
3231	OLEICFATPtc	0.0
3232	PROGLYPRO1c	3.2216669572123116
3233	TAUPAT1c	0.0
3234	1a25DHVITD3TRn	0.0
3235	25HVITD3c	0.0
3236	3AIB_Dtm	0.0
3237	3HCO3_NAt	0.0
3238	4HPROLTASCT1	0.0
3239	CHOLESACATc	0.0
3240	CHOLESTle	0.0
3241	CHSTEROLtrc	0.0
3242	Coqe	0.0
3243	DGTPtm	0.0
3244	DM_1a25dhvitd3[n]	0.0
3245	DPMVDc	0.0
3246	DSREDUCr	0.0
3247	DTMPKm	0.0
3248	EX_4hpro[e]	0.0
3249	EX_q10[e]	0.0
3250	EX_q10h2[e]	0.0
3251	FADDPle	0.0
3252	FADH2ETC	0.0
3253	FE2DMT1	0.0
3254	FE3MTP1	0.0
3255	FMNALKPle	0.0
3256	FRDPtcr	0.0
3257	G6PDH2c	0.0
3258	GLU5SAtmc	52.59664784470625
3259	GNDc	0.0
3260	IPDDI	0.0
3261	MEVK1c	0.0
3262	MTHFR3	106.0640969872625
3263	NADtm	3.0539511687360813e-13
3264	P5CR	52.59664784470625
3265	PGLc	0.0
3266	PMEVKc	0.0
3267	PTCRTD	0.0
3268	Q10H2e	0.0
3269	RPEc	333.3333333333333
3270	RTOTAL2FATPc	0.0
3271	RTOTALFATPc	0.0
3272	q10h2tc	0.0
3273	5MTAte	0.0
3274	EX_5mta[e]	0.0
3275	IDOURte	0.0
3276	EX_idour[e]	0.0
3277	LKYNRtr	0.0
3278	LKYNRtr2	0.0
3279	LKYNRtr3	0.0
3280	BALAPAT1tc2	1.4639541472722776e-13
3281	3ANTHRNtr	0.0
3282	HKYNRtr	0.0
3283	GLCURtr	-118.87040907090127
3284	EX_cala[e]	-1.4639541472722776e-13
3285	EX_3hanthrn[e]	0.0
3286	EX_hLkynr[e]	0.0
3287	ALAPAT4te	0.0
3288	BETBGTtc	0.0
3289	BUTSMCT1	0.0
3290	DOPAENT4tc	0.0
3291	GABABGTtc	0.0
3292	H2OGLYAQPt	0.0
3293	LEUKABCtc	0.0
3294	PPASMCT1	0.0
3295	PROPAT4te	0.0
3296	PYRSMCT1	0.0
3297	SRTNENT4tc	0.0
3298	GALt4	0.0
3299	GLCt4	0.0
3300	TRPt	0.0
3301	r1492	0.0
3302	r0963	0.0
3303	L_LACt4r	0.0
3304	biomass_maintenance	242.1213706006547
3305	15KPROSTGF2c	0.0
3306	AND19ONEc	0.0
3307	C14825c	0.0
3308	DESAT14_9	0.0
3309	21HPRGNLONE	0.0
3310	LCAT10e	0.0
3311	LCAT11e	0.0
3312	LCAT12e	0.0
3313	LCAT13e	0.0
3314	LCAT14e	0.0
3315	LCAT54e	0.0
3316	LCAT55e	0.0
3317	LCAT15e	0.0
3318	LCAT16e	0.0
3319	LCAT17e	0.0
3320	LCAT18e	0.0
3321	LCAT19e	0.0
3322	LCAT20e	0.0
3323	LCAT21e	0.0
3324	LCAT22e	0.0
3325	LCAT23e	0.0
3326	LCAT25e	0.0
3327	LCAT27e	0.0
3328	LCAT29e	0.0
3329	LCAT2e	0.0
3330	LCAT30e	0.0
3331	LCAT31e	0.0
3332	LCAT32e	0.0
3333	LCAT33e	0.0
3334	LCAT34e	0.0
3335	LCAT35e	0.0
3336	LCAT36e	0.0
3337	LCAT37e	0.0
3338	LCAT38e	0.0
3339	LCAT39e	0.0
3340	LCAT3e	0.0
3341	LCAT40e	0.0
3342	LCAT41e	0.0
3343	LCAT42e	0.0
3344	LCAT43e	0.0
3345	LCAT44e	0.0
3346	LCAT45e	0.0
3347	LCAT56e	0.0
3348	LCAT46e	0.0
3349	LCAT47e	0.0
3350	LCAT48e	0.0
3351	LCAT49e	0.0
3352	LCAT4e	0.0
3353	LCAT50e	0.0
3354	LCAT51e	0.0
3355	LCAT52e	0.0
3356	LCAT53e	0.0
3357	LCAT57e	0.0
3358	LCAT5e	0.0
3359	LCAT6e	0.0
3360	LCAT7e	0.0
3361	LCAT8e	0.0
3362	LCAT9e	0.0
3363	SMS1	0.0
3364	SMS10	0.0
3365	SMS11	0.0
3366	SMS12	0.0
3367	SMS16	0.0
3368	SMS13	0.0
3369	SMS14	0.0
3370	SMS15	0.0
3371	SMS2	0.0
3372	SMS3	0.0
3373	SMS4	0.0
3374	SMS5	0.0
3375	SMS6	0.0
3376	SMS7	0.0
3377	SMS8	0.0
3378	SMS9	0.0
3379	XOLEST183CEH	0.0
3380	XOLEST182CEH	0.0
3381	XOLEST205CEH	0.0
3382	XOLEST226CEH	0.0
3383	MAGLINL_HSe	0.0
3384	MAGOLE_HSe	0.0
3385	LPS5e	0.0
3386	LPS6e	0.0
3387	LPS7e	0.0
3388	PCHOLMYR_HSPLA2	0.0
3389	PCHOLOLE_HSPLA2	0.0
3390	PEOLE_HSPLA2	0.0
3391	PCHOLPALME_HSPLA2	0.0
3392	PCHOLPALM_HSPLA2	0.0
3393	PEPALM_HSPLA2	0.0
3394	PAILPALM_HSPLA2	0.0
3395	PCHOLSTE_HSPLA2	0.0
3396	PCHOL2LINL_HSPLA2	0.0
3397	PE2LINL_HSPLA2	0.0
3398	PCHOL2OLE_HSPLA2	0.0
3399	PCHOL2PALM_HSPLA2	0.0
3400	PCHOL2STE_HSPLA2	0.0
3401	PCHOLN15_HSPLA2	0.0
3402	PCHOLAR_HSPLA2	0.0
3403	PCHOLN183_HSPLA2	0.0
3404	PCHOLN1836_HSPLA2	0.0
3405	PCHOLN19_HSPLA2	0.0
3406	PCHOLN201_HSPLA2	0.0
3407	PCHOLN204_HSPLA2	0.0
3408	PCHOLN205_HSPLA2	0.0
3409	PCHOLN224_HSPLA2	0.0
3410	PCHOLN225_HSPLA2	0.0
3411	PCHOLN2254_HSPLA2	0.0
3412	PCHOLN226_HSPLA2	0.0
3413	PEAR_HSPLA2	0.0
3414	PE203_HSPLA2	0.0
3415	PE226_HSPLA2	0.0
3416	PE224_HSPLA2	0.0
3417	PEDH203_HSPLA2	0.0
3418	PEDH12_HSPLA2	0.0
3419	PEDH14_HSPLA2	0.0
3420	PEDH161_HSPLA2	0.0
3421	PEDH13_HSPLA2	0.0
3422	PEDH15_HSPLA2	0.0
3423	PEDH17_HSPLA2	0.0
3424	PCHOLN203_HSPLA2	0.0
3425	PAILAR_HSPLA2	0.0
3426	PCHOLN24_HSPLA2	0.0
3427	PCHOLN261_HSPLA2	0.0
3428	PCHOLN281_HSPLA2	0.0
3429	PCHOLN28_HSPLA2	0.0
3430	PCHOLDOC_HSPLA2	0.0
3431	PCHOLDEIC_HSPLA2	0.0
3432	PCHOLDET_HSPLA2	0.0
3433	PCHOLHEP_HSPLA2	0.0
3434	PCHOLLINL_HSPLA2	0.0
3435	PELINL_HSPLA2	0.0
3436	GPDDACHOL	0.0
3437	GLYC2P3Pc	0.0
3438	21HPRGNLONEt2	0.0
3439	2OXOADPt	0.0
3440	3UIBtd	0.0
3441	4AABUTNt	0.0
3442	4TMEABUTNt1	0.0
3443	ACGLUtd	0.0
3444	ADPACtd	0.0
3445	AND19ONEt	0.0
3446	ARACHETH	0.0
3447	C02712te	0.0
3448	C02712tm	0.0
3449	C04717td	0.0
3450	C06314t	0.0
3451	C06315t	0.0
3452	C14768td	0.0
3453	C14769td1	0.0
3454	EX_C14769[e]	0.0
3455	C14770ATP	0.0
3456	C14771ATP	0.0
3457	C14825td	0.0
3458	C14826td	0.0
3459	CE2445t	0.0
3460	CE2537ATP	0.0
3461	CE6031t	0.0
3462	CE6247t	0.0
3463	CE7172ATP	0.0
3464	CORTSNti	0.0
3465	DIDECAETH	0.0
3466	DIHOLINETH	0.0
3467	DOCOHEXETHc	0.0
3468	DOCTETETH	0.0
3469	EX_12HPET[e]	0.0
3470	EX_21hprgnlone[e]	0.0
3471	EX_2oxoadp[e]	0.0
3472	EX_3uib[e]	0.0
3473	EX_4aabutn[e]	0.0
3474	EX_4tmeabutn[e]	0.0
3475	EX_adpac[e]	0.0
3476	EX_and19one[e]	0.0
3477	EX_aracheth[e]	0.0
3478	EX_C02712[e]	0.0
3479	EX_C04717[e]	0.0
3480	EX_C06314[e]	0.0
3481	EX_C06315[e]	0.0
3482	EX_C14768[e]	0.0
3483	EX_C14770[e]	0.0
3484	EX_C14771[e]	0.0
3485	EX_C14825[e]	0.0
3486	EX_C14826[e]	0.0
3487	EX_CE2445[e]	0.0
3488	EX_CE2537[e]	0.0
3489	EX_CE6031[e]	0.0
3490	EX_CE6247[e]	0.0
3491	EX_CE7172[e]	0.0
3492	EX_didecaeth[e]	0.0
3493	EX_diholineth[e]	0.0
3494	EX_docohxeth[e]	0.0
3495	EX_docteteth[e]	0.0
3496	EX_HC00900[e]	-1000.0000000000002
3497	EX_hepdeceth[e]	0.0
3498	EX_hexdeceeth[e]	0.0
3499	EX_leuktrB4wcooh[e]	0.0
3500	EX_lineth[e]	0.0
3501	EX_Lpipecol[e]	0.0
3502	EX_magarachi_hs[e]	0.0
3503	EX_maglinl_hs[e]	0.0
3504	EX_magole_hs[e]	0.0
3505	EX_magpalm_hs[e]	0.0
3506	EX_magste_hs[e]	0.0
3507	EX_Nacasp[e]	0.0
3508	EX_oleth[e]	0.0
3509	EX_pailar_hs[e]	0.0
3510	EX_pailpalm_hs[e]	0.0
3511	EX_pailste_hs[e]	0.0
3512	EX_pchol2linl_hs[e]	0.0
3513	EX_pchol2ole_hs[e]	0.0
3514	EX_pchol2palm_hs[e]	0.0
3515	EX_pchol2ste_hs[e]	0.0
3516	EX_pcholar_hs[e]	0.0
3517	EX_pcholdoc_hs[e]	0.0
3518	EX_pcholeic_hs[e]	0.0
3519	EX_pcholet_hs[e]	0.0
3520	EX_pcholhep_hs[e]	0.0
3521	EX_pchollinl_hs[e]	0.0
3522	EX_pcholmyr_hs[e]	0.0
3523	EX_pcholn15_hs[e]	0.0
3524	EX_pcholn183_hs[e]	0.0
3525	EX_pcholn1836_hs[e]	0.0
3526	EX_pcholn19_hs[e]	0.0
3527	EX_pcholn201_hs[e]	0.0
3528	EX_pcholn203_hs[e]	0.0
3529	EX_pcholn204_hs[e]	0.0
3530	EX_pcholn205_hs[e]	0.0
3531	EX_pcholn224_hs[e]	0.0
3532	EX_pcholn225_hs[e]	0.0
3533	EX_pcholn2254_hs[e]	0.0
3534	EX_pcholn226_hs[e]	0.0
3535	EX_pcholn24_hs[e]	0.0
3536	EX_pcholn261_hs[e]	0.0
3537	EX_pcholn28_hs[e]	0.0
3538	EX_pcholn281_hs[e]	0.0
3539	EX_pcholole_hs[e]	0.0
3540	EX_pcholpalm_hs[e]	0.0
3541	EX_pcholpalme_hs[e]	0.0
3542	EX_pcholste_hs[e]	0.0
3543	EX_pcollg5hlys[e]	0.0
3544	EX_pe13_hs[e]	0.0
3545	EX_pe14_hs[e]	0.0
3546	EX_pe161_hs[e]	0.0
3547	EX_pe17_hs[e]	0.0
3548	EX_pe203_hs[e]	0.0
3549	EX_pe224_hs[e]	0.0
3550	EX_pe226_hs[e]	0.0
3551	EX_pe2linl_hs[e]	0.0
3552	EX_pear_hs[e]	0.0
3553	EX_pedh203_hs[e]	0.0
3554	EX_pelinl_hs[e]	0.0
3555	EX_pendecaeth[e]	0.0
3556	EX_peole_hs[e]	0.0
3557	EX_pepalm_hs[e]	0.0
3558	EX_pmeth[e]	0.0
3559	EX_sebacid[e]	0.0
3560	EX_sphmyln180241_hs[e]	0.0
3561	EX_sphmyln18114_hs[e]	0.0
3562	EX_sphmyln18115_hs[e]	0.0
3563	EX_sphmyln18116_hs[e]	0.0
3564	EX_sphmyln181161_hs[e]	0.0
3565	EX_sphmyln18117_hs[e]	0.0
3566	EX_sphmyln18118_hs[e]	0.0
3567	EX_sphmyln181181_hs[e]	0.0
3568	EX_sphmyln18120_hs[e]	0.0
3569	EX_sphmyln181201_hs[e]	0.0
3570	EX_sphmyln18121_hs[e]	0.0
3571	EX_sphmyln18122_hs[e]	0.0
3572	EX_sphmyln181221_hs[e]	0.0
3573	EX_sphmyln18123_hs[e]	0.0
3574	EX_sphmyln1824_hs[e]	0.0
3575	EX_sphmyln1825_hs[e]	0.0
3576	EX_steeth[e]	0.0
3577	EX_subeac[e]	0.0
3578	EX_tetdecaeth[e]	0.0
3579	EX_trideceth[e]	0.0
3580	EX_wharachd[e]	0.0
3581	EX_xolest181_hs[e]	0.0
3582	EX_xolest182_hs[e]	0.0
3583	EX_xolest204_hs[e]	0.0
3584	EX_xolest205_hs[e]	0.0
3585	EX_xolest226_hs[e]	0.0
3586	GALTt	0.0
3587	HC00900t2	-1000.0000000000002
3588	HC00900t3	0.0
3589	HEPDECETH	0.0
3590	HEXDECEETH	0.0
3591	IND3ACt	0.0
3592	LEUKTRB4WCOOHt	0.0
3593	LEUKTRB4WOHtr	0.0
3594	LPIPECOLt	0.0
3595	LPIPECOLtx	0.0
3596	NACASPt	0.0
3597	OLEETH	0.0
3598	pac	0.0
3599	PCOLLG5HLYStd	0.0
3600	PELINETH	0.0
3601	PENDECAETH	0.0
3602	PEPALM	0.0
3603	PROSTGI2c	0.0
3604	SEBACIDtd	0.0
3605	STEETH	0.0
3606	SUBEACtd	0.0
3607	TETDECAETH	0.0
3608	TRIDECETH	0.0
3609	WHARACHDtr	0.0
3610	EX_estriol[e]	0.0
3611	EX_acglu[e]	0.0
3612	EX_ddca[e]	0.0
3613	EX_pac[e]	0.0
3614	HC02197c	0.0
3615	HC02198c	0.0
3616	HC02195te	0.0
3617	HC02196te	0.0
3618	XOL27OHtmc	0.0
3619	PCSF	0.0
3620	PCRESOLup	0.0
3621	PCSsec	0.0
3622	EX_bz[e]	0.0
3623	EX_pcresol[e]	0.0
3624	EX_pcs[e]	0.0
3625	TREt	0.0
3626	MALTTTRt	0.0
3627	1MNCAMt	3.5667053003651755e-13
3628	DHBPTt	0.0
3629	EX_1mncam[e]	-3.5667053003651755e-13
3630	EX_dhbpt[e]	0.0
3631	EX_glnasngln[e]	452.7609013861098
3632	EX_glnhishis[e]	-15.30328122881439
3633	EX_lysargleu[e]	-86.98452360199123
3634	EX_lyslyslys[e]	-18.792653714787395
3635	EX_pheglnphe[e]	-21.746736203924304
3636	EX_propropro[e]	-14.683969381146499
3637	EX_trpprogly[e]	-3.2216669572123116
3638	EX_tyrphetyr[e]	-19.329759621903268
3639	GLNASNGLNt	-452.7609013861098
3640	GLNHISHISt	15.30328122881439
3641	LYSARGLEUt	86.98452360199123
3642	LYSLYSLYSt	18.792653714787395
3643	PHEGLNPHEt	21.746736203924304
3644	PROPROPROt	14.683969381146499
3645	TRPPROGLYt	3.2216669572123116
3646	TYRPHETYRt	19.329759621903268
3647	GLNASNGLNr	-452.7609013861098
3648	GLNHISHISr	15.303281228814388
3649	LYSARGLEUr	86.98452360199123
3650	LYSLYSLYSr	18.792653714787395
3651	PHEGLNPHEr	21.7467362039243
3652	PROPROPROr	14.683969381146497
3653	TRPPROGLYr	-3.221666957212311
3654	TYRPHETYRr	19.329759621903268
3655	EX_homoval[e]	0.0
3656	PCHOL2PALM_HSte	0.0
3657	XOLEST183te	0.0
3658	XOLEST182_HSte	0.0
3659	XOLEST205_HSte	0.0
3660	XOLEST226_HSte	0.0
3661	PE224_HSte	0.0
3662	PCHOLN261_HSte	0.0
3663	PCHOLN281_HSte	0.0
3664	PCHOLN28_HSte	0.0
3665	EX_sphmyln_hs[e]	0.0
3666	XOLEST183tl	0.0
3667	XOLEST182tl	0.0
3668	XOLEST205tl	0.0
3669	TMNDNCtl	0.0
3670	XOLEST226tl	0.0
3671	CRVNCtl	0.0
3672	TTDCEAc	0.0
3673	GNCORE1te	0.0
3674	PA_HStm	0.0
3675	2MOPtm	1000.0000000000002
3676	PGPP_hsc	0.0
3677	CE2512te	0.0
3678	r2514m	0.0
3679	ACNAMt2	0.0
3680	ARGtD	0.0
3681	UGT1A10c	0.0
3682	UNK3r	0.0
3683	ACGALtr	0.0
3684	EX_f1a[e]	0.0
3685	EX_gncore1[e]	0.0
3686	DDCAte	0.0
3687	EX_acgal[e]	0.0
3688	EX_pa_hs[e]	0.0
3689	F1Ate	0.0
3690	GNCORE1t	0.0
3691	ACGLUtm	0.0
3692	PROSTGE2t2r	0.0
3693	ESTR2r	0.0
3694	sink_25hvitd2[c]	0.0
3695	sink_HC02191[c]	0.0
3696	sink_HC02192[c]	0.0
3697	sink_HC02195[c]	0.0
3698	sink_HC02196[c]	0.0
3699	sink_HC02198[c]	0.0
3700	sink_coa[c]	-3.625394208908559e-13
3701	sink_crvnc[c]	2.3778035335767835e-13
3702	sink_dgchol[c]	0.0
3703	sink_doco13ecoa[c]	0.0
3704	sink_gchola[c]	0.0
3705	sink_lnlc[c]	0.0
3706	sink_pydam[c]	0.0
3707	sink_pydx[c]	0.0
3708	sink_pydxn[c]	0.0
3709	sink_tag_hs[c]	0.0
3710	sink_tdchola[c]	0.0
3711	sink_tdechola[c]	0.0
3712	sink_thmpp[c]	0.0
3713	sink_tmndnc[c]	0.0
3714	sink_vitd3[c]	0.0
3715	sink_thcholstoic[c]	0.0
3716	sink_xol7aone[c]	0.0
3717	sink_dchac[c]	0.0
3718	EX_2obut[e]	37.04941212931316
3719	ACACT1r	0.0
3720	ACACt2	0.0
3721	ACCOAL	0.0
3722	ACONT	0.0
3723	ACS	0.0
3724	ADK1	-8.744697541984205
3725	ADNCNT3tc	0.0
3726	ADPT	0.0
3727	ADSS	0.0
3728	ALAR	0.0
3729	AMPTASECG	0.0
3730	ARGN	0.0
3731	ASP1DC	0.0
3732	ASPTA	-85.37441648749684
3733	BPNT	0.0
3734	BUTt2r	0.0
3735	CBPS	0.0
3736	CPPPGO	0.0
3737	CTPS1	0.0
3738	CTPS2	0.0
3739	CYSTGL	0.0
3740	CYSTS	0.0
3741	DGK1	0.0
3742	DHFR	0.0
3743	DHORTS	0.0
3744	DHPR	0.0
3745	DMATT	0.0
3746	DM_atp_c_	0.0
3747	DPCOAK	0.0
3748	DTMPK	0.0
3749	DURIPP	0.0
3750	ENO	1000.0
3751	EX_asn_L[e]	-520.4144547593447
3752	EX_but[e]	0.0
3753	EX_cytd[e]	-9.451449822767183
3754	EX_glyb[e]	1.1889017667883917e-13
3755	EX_ile_L[e]	-69.2660817014353
3756	EX_met_L[e]	-37.0494121293122
3757	EX_ribflv[e]	0.0
3758	EX_so4[e]	56.15006739061374
3759	EX_succ[e]	795.7551744416018
3760	EX_urea[e]	0.0
3761	EX_val_L[e]	-85.37441648749687
3762	FBA	0.0
3763	FBA2	0.0
3764	FBP	0.0
3765	FCLTc	0.0
3766	FERO	0.0
3767	FMNAT	0.0
3768	FPGS7	0.0
3769	FTHFCL	0.0
