	Reacciones	FlujosC1
3001	RE3488R	0.0
3002	RE3496C	0.0
3003	RE3513C	0.0
3004	RE3520E	0.0
3005	RE3525C	0.0
3006	RE3525M	0.0
3007	RE3526C	0.0
3008	RE3526M	0.0
3009	RE3570C	0.0
3010	RE3587C	0.0
3011	RE3597C	1.1419203400886494e-13
3012	RE3597M	0.0
3013	RE3597X	-1.1419203400886492e-13
3014	RE3624M	0.0
3015	RE3626M	0.0
3016	RE3628M	0.0
3017	EX_prostgi2[e]	0.0
3018	EX_HC00955[e]	-150.30346909140678
3019	EX_C02470[e]	0.0
3020	EX_HC00822[e]	0.0
3021	EX_HC02203[e]	1000.0
3022	EX_HC02213[e]	0.0
3023	EX_malcoa[e]	0.0
3024	EX_arachcoa[e]	0.0
3025	EX_coa[e]	0.0
3026	EX_CE2250[e]	0.0
3027	EX_malthp[e]	224.2208564245049
3028	EX_CE2839[e]	0.0
3029	EX_23cump[e]	0.0
3030	EX_3ump[e]	0.0
3031	EX_CE5786[e]	0.0
3032	EX_CE5789[e]	0.0
3033	EX_CE5797[e]	0.0
3034	EX_CE5798[e]	0.0
3035	EX_CE5787[e]	0.0
3036	EX_CE5791[e]	0.0
3037	EX_CE5867[e]	0.0
3038	EX_CE5868[e]	0.0
3039	EX_CE5869[e]	0.0
3040	EX_CE5854[e]	1000.0
3041	EX_CE1926[e]	-1000.0
3042	EX_CE0074[e]	-1000.0
3043	EX_CE5853[e]	-2.1773377754893174e-13
3044	EX_CE1925[e]	2.1773377754893174e-13
3045	EX_C04849[e]	0.0
3046	HCO3_NAt	0.0
3047	INSTt4_2	0.0
3048	PIt8	-1000.0
3049	PIt9	-1000.0
3050	2MB2COAc	1000.0
3051	3HBCOARc	0.0
3052	ADPACDAc	0.0
3053	ADPACtx	0.0
3054	ADPCOACROT	0.0
3055	ADPCOAPTE	0.0
3056	BCRNe	0.0
3057	C100CPT1	0.0
3058	sink_c101coa[c]	0.0
3059	C101CPT1	0.0
3060	C101CRNe	0.0
3061	C102CPT1	0.0
3062	C10CRNe	0.0
3063	C10DCCACT	0.0
3064	C10DCc	0.0
3065	C10OHc	0.0
3066	C120CPT1	0.0
3067	C121CPT1	0.0
3068	C12DCACOT	0.0
3069	C12DCACT	0.0
3070	C12DCTD	0.0
3071	C12OHc	0.0
3072	C140CPT1	0.0
3073	C141ACBP	0.0
3074	C141CPT1	0.0
3075	C141OHc	0.0
3076	C141OHe	0.0
3077	C142ACBP	0.0
3078	C142CPT1	0.0
3079	C142OHc	0.0
3080	C142OHe	0.0
3081	C14OHc	0.0
3082	C161OHc	0.0
3083	C162ACBP	0.0
3084	C162OHc	0.0
3085	C162OHe	0.0
3086	C16DCc	0.0
3087	C16DCe	0.0
3088	C16OHc	0.0
3089	C16txc	0.0
3090	C181OHc	0.0
3091	C182OHc	0.0
3092	C18OHc	0.0
3093	C2tcx	1.0265516701033508e-13
3094	C30CPT1	999.9999999999999
3095	C3DCe	0.0
3096	C40CPT1	0.0
3097	C4CRNCPT2	0.0
3098	C4DCCACT	0.0
3099	C4DCe	0.0
3100	C4OHc	0.0
3101	C4tcx	0.0
3102	C4tmc	0.0
3103	C4x	0.0
3104	C50CPT1	0.0
3105	C51CPT1	1000.0
3106	C5DCe	0.0
3107	C60CPT1	0.0
3108	C6COAt	0.0
3109	C6CRNtcx	0.0
3110	C6DCCACT	0.0
3111	C6DCc	0.0
3112	C80CPT1	0.0
3113	sink_c81coa[c]	0.0
3114	C81CPT1	0.0
3115	C81CRNe	0.0
3116	C8DCc	0.0
3117	C9BRxtc	-5.709601700443247e-14
3118	DCATDc	0.0
3119	DCSPTN1COAtxc	0.0
3120	sink_dd2coa[c]	0.0
3121	DDCRNe	0.0
3122	DDECCRNe	0.0
3123	DDECE1CRNe	0.0
3124	DECCRNe	0.0
3125	sink_decdicoa[c]	0.0
3126	DECDICRNe	0.0
3127	DOCO13EFATP	0.0
3128	DOCOSACT	0.0
3129	DOCOSACTDe	0.0
3130	EX_3bcrn[e]	0.0
3131	EX_3ddcrn[e]	0.0
3132	EX_3deccrn[e]	0.0
3133	EX_3hdececrn[e]	0.0
3134	EX_3hexdcrn[e]	0.0
3135	EX_3ivcrn[e]	0.0
3136	EX_3octdec2crn[e]	0.0
3137	EX_3octdeccrn[e]	0.0
3138	EX_3octdece1crn[e]	0.0
3139	EX_3tdcrn[e]	0.0
3140	EX_3tetd7ecoacrn[e]	0.0
3141	EX_3thexddcoacrn[e]	0.0
3142	EX_3ttetddcoacrn[e]	0.0
3143	EX_c101crn[e]	0.0
3144	EX_c10crn[e]	0.0
3145	EX_c16dc[e]	0.0
3146	EX_c3dc[e]	0.0
3147	EX_c4dc[e]	0.0
3148	EX_c51crn[e]	1000.0
3149	EX_c5dc[e]	0.0
3150	EX_c81crn[e]	0.0
3151	EX_ddece1crn[e]	0.0
3152	EX_ddecrn[e]	0.0
3153	EX_decdicrn[e]	0.0
3154	EX_doco13ac[e]	0.0
3155	EX_docosac[e]	0.0
3156	EX_ivcrn[e]	0.0
3157	EX_tetdec2crn[e]	0.0
3158	EX_tetdece1crn[e]	0.0
3159	EX_dca[e]	0.0
3160	FAOXC101C102m	0.0
3161	FAOXC101C102x	0.0
3162	FAOXC101C8m	273.9595487691039
3163	FAOXC101C8x	0.0
3164	FAOXC101x	0.0
3165	FAOXC102C101m	0.0
3166	FAOXC102C101x	0.0
3167	FAOXC102C103m	0.0
3168	FAOXC102C103x	0.0
3169	FAOXC102C81m	0.0
3170	FAOXC102C81x	0.0
3171	FAOXC102m	0.0
3172	FAOXC102x	0.0
3173	FAOXC103C102m	0.0
3174	FAOXC103C102x	0.0
3175	FAOXC10C10OHm	0.0
3176	FAOXC10C8m	0.0
3177	FAOXC10C8x	0.0
3178	FAOXC10DCC8DCx	0.0
3179	FAOXC11BRC9BRx	0.0
3180	FAOXC11C9m	0.0
3181	FAOXC121C101m	0.0
3182	FAOXC121C10x	0.0
3183	FAOXC121x	0.0
3184	FAOXC122C101m	0.0
3185	FAOXC122m	0.0
3186	FAOXC122x	0.0
3187	FAOXC123C102m	0.0
3188	FAOXC123C102x	0.0
3189	FAOXC123m	0.0
3190	FAOXC123x	0.0
3191	FAOXC12C10m	0.0
3192	FAOXC12C10x	0.0
3193	FAOXC12C12OHm	0.0
3194	FAOXC12DCC10DCx	0.0
3195	FAOXC12DCTc	0.0
3196	FAOXC12DCc	0.0
3197	FAOXC12DCx	0.0
3198	FAOXC13BRC11BRx	0.0
3199	FAOXC13C11m	0.0
3200	FAOXC141C121m	0.0
3201	FAOXC141C121x	0.0
3202	FAOXC141C141OHm	0.0
3203	FAOXC142C122m	0.0
3204	FAOXC142C122x	0.0
3205	FAOXC142C142OHm	0.0
3206	FAOXC143C123m	0.0
3207	FAOXC143C123x	0.0
3208	FAOXC14C12m	0.0
3209	FAOXC14C12x	0.0
3210	FAOXC14C14OHm	0.0
3211	FAOXC14DCC12DCx	0.0
3212	FAOXC15ATPx	0.0
3213	FAOXC15BRC13BRx	0.0
3214	FAOXC15C13m	0.0
3215	FAOXC15NADPx	-5.709601700443247e-14
3216	FAOXC15NADx	0.0
3217	FAOXC161C141m	0.0
3218	FAOXC161C141x	0.0
3219	FAOXC161C161OHm	0.0
3220	FAOXC162C142m	0.0
3221	FAOXC162C162OHm	0.0
3222	FAOXC163C142x	0.0
3223	FAOXC163C143m	0.0
3224	FAOXC163C164Gm	0.0
3225	FAOXC163C164x	0.0
3226	FAOXC163GC142m	0.0
3227	FAOXC163Gm	0.0
3228	FAOXC163x	0.0
3229	FAOXC164C143m	0.0
3230	FAOXC164C143x	0.0
3231	FAOXC164C163x	0.0
3232	FAOXC164C165m	0.0
3233	FAOXC164C165x	0.0
3234	FAOXC164GC163m	0.0
3235	FAOXC164m	0.0
3236	FAOXC164x	0.0
3237	FAOXC165C164m	0.0
3238	FAOXC165C164x	0.0
3239	FAOXC16BRx	0.0
3240	FAOXC16C14m	0.0
3241	FAOXC16C14x	0.0
3242	FAOXC16C16OHm	0.0
3243	FAOXC16DCC14DCx	0.0
3244	FAOXC16DCr	0.0
3245	FAOXC17C15m	0.0
3246	FAOXC181C161m	0.0
3247	FAOXC181C161x	0.0
3248	FAOXC181C181OHm	0.0
3249	FAOXC182C162m	0.0
3250	FAOXC182C182OHm	0.0
3251	FAOXC183C163Gm	0.0
3252	FAOXC183C163m	0.0
3253	FAOXC184C163m	0.0
3254	FAOXC184C163x	0.0
3255	FAOXC184C164m	0.0
3256	FAOXC184C164x	0.0
3257	FAOXC184m	0.0
3258	FAOXC184x	0.0
3259	FAOXC185C164m	0.0
3260	FAOXC185m	0.0
3261	FAOXC18C18OHm	0.0
3262	FAOXC201C181x	0.0
3263	FAOXC204C184m	0.0
3264	FAOXC204C205x	0.0
3265	FAOXC205C184x	0.0
3266	FAOXC205C185m	0.0
3267	FAOXC221C201x	0.0
3268	FAOXC225C204m	0.0
3269	FAOXC225C204x	0.0
3270	FAOXC225C226m	0.0
3271	FAOXC225C226x	0.0
3272	FAOXC225m	0.0
3273	FAOXC225x	0.0
3274	FAOXC226C205m	0.0
3275	FAOXC226C225m	0.0
3276	FAOXC226C225x	0.0
3277	FAOXC226C227m	0.0
3278	FAOXC226m	0.0
3279	FAOXC227C226m	0.0
3280	FAOXC22C20x	0.0
3281	FAOXC241C221x	0.0
3282	FAOXC24C22x	0.0
3283	FAOXC3DC	0.0
3284	FAOXC4C2m	0.0
3285	FAOXC4C4DCc	0.0
3286	FAOXC5C3x	0.0
3287	FAOXC5C5DCc	0.0
3288	FAOXC5C5OHm	0.0
3289	FAOXC5OHc	0.0
3290	FAOXC61C4m	0.0
3291	FAOXC61C4x	0.0
3292	FAOXC61m	0.0
3293	FAOXC61x	0.0
3294	FAOXC6C4m	0.0
3295	FAOXC6C4x	0.0
3296	FAOXC6DCC4DCx	0.0
3297	FAOXC7C5m	0.0
3298	FAOXC81C61m	0.0
3299	FAOXC81C61x	0.0
3300	FAOXC8C6m	0.0
3301	FAOXC8C6x	0.0
3302	FAOXC8DCC6DCx	0.0
3303	FAOXC9C7m	0.0
3304	FAOXOHC16C16DCc	0.0
3305	FAOXTC101TC102m	0.0
3306	FAOXTC102C101m	0.0
3307	FAOXTC122TC101m	0.0
3308	FAOXTC122m	0.0
3309	FAOXTC142TC122m	0.0
3310	FAOXTC162TC142m	0.0
3311	FAOXTC182TC162m	0.0
3312	FOAXC122C101x	0.0
3313	GLUTCOAACBP	0.0
3314	HDCACBP	0.0
3315	HDDACBP	0.0
3316	HDECAACBP	0.0
3317	HDECEACBP	0.0
3318	HEDCECRNe	0.0
3319	HEXCOAACBP	273.95954876910395
3320	HEXDCRNe	0.0
3321	HEXDIACtr	0.0
3322	HEXDICOAACBP	0.0
3323	HEXDICOAACBPx	0.0
3324	HIVCACBP	0.0
3325	HIVCRNe	0.0
3326	HOCDACBP	0.0
3327	HOCTDACBP	0.0
3328	HOCTDEC2CRNe	0.0
3329	HOCTDECCRNe	0.0
3330	HTDCACBP	0.0
3331	HTDCRNe	0.0
3332	IVCOAACBP	0.0
3333	IVCRNe	0.0
3334	LGNCCOAtcx	0.0
3335	NRVNCCOAtxc	0.0
3336	OCD11COACPT1	0.0
3337	OCD11CRNCACT	0.0
3338	OCD11CRNCPT2	0.0
3339	OCT11EFATP	0.0
3340	OCTDEC2ACBP	0.0
3341	OCTDECCACT	0.0
3342	OCTDECCPT1	0.0
3343	OCTDECCPT2	0.0
3344	OCTDECE1CRNe	0.0
3345	sink_octdececoa[c]	0.0
3346	PRISTCOAtcx	0.0
3347	SBCOAACOTx	0.0
3348	SEBACACT	0.0
3349	SEBACIDtx	0.0
3350	SEBCOACROT	0.0
3351	SEBCOAPET	0.0
3352	STCOATxc	0.0
3353	SUBEACtx	0.0
3354	SUBERCACT	0.0
3355	SUBERCROT	0.0
3356	SUBERICACT	0.0
3357	SUCCCROT	0.0
3358	SUCCOAPET	0.0
3359	sink_tetdec2coa[c]	0.0
3360	TETDEC2CRNe	0.0
3361	sink_tetdece1coa[c]	0.0
3362	TETDECE1CRNe	0.0
3363	TIGCRNe	1000.0
3364	ALAyLATthc	0.0
3365	BALAPAT1tc	0.0
3366	CYSSNAT5tc	0.0
3367	GLYSNAT5tc	0.0
3368	HISSNAT5tc	0.0
3369	LEUyLAThtc	0.0
3370	PALFATPtc	0.0
3371	PROGLYPRO1c	3.6437561443397457
3372	TAUPAT1c	0.0
3373	1a25DHVITD3TRn	0.0
3374	25HVITD3c	0.0
3375	3AIB_Dtm	0.0
3376	3HCO3_NAt	0.0
3377	4HPROLTASCT1	0.0
3378	CHOLESACATc	0.0
3379	CHOLESTle	0.0
3380	CHSTEROLtrc	0.0
3381	Coqe	832.566516946328
3382	DGTPtm	0.0
3383	DM_1a25dhvitd3[n]	0.0
3384	DPMVDc	0.0
3385	DSREDUCr	0.0
3386	DTMPKm	0.0
3387	EX_q10[e]	-832.566516946328
3388	EX_q10h2[e]	832.566516946328
3389	FADDPle	0.0
3390	FADH2ETC	0.0
3391	FE2DMT1	0.0
3392	FE3MTP1	0.0
3393	FMNALKPle	0.0
3394	FRDPtcr	0.0
3395	G6PDH2c	0.0
3396	GLU5SAtmc	0.0
3397	GLUPROASCT1	0.0
3398	GNDc	305.58135947262883
3399	IPDDI	0.0
3400	MEVK1c	0.0
3401	MTHFR3	0.0
3402	NADtm	-1.3534425051528976e-13
3403	P5CR	0.0
3404	PGLc	305.58135947262883
3405	PMEVKc	0.0
3406	PTCRTD	0.0
3407	Q10H2e	832.566516946328
3408	RPEc	638.9146928059621
3409	RTOTAL2FATPc	0.0
3410	RTOTALFATPc	0.0
3411	sink_5hpet[c]	-1000.0000000000001
3412	q10h2tc	179.81573325020628
3413	q10tm	179.81573325020628
3414	4HPRO_LTte	0.0
3415	5MTAte	0.0
3416	DM_anth	0.0
3417	EX_5mta[e]	0.0
3418	IDOURte	0.0
3419	EX_idour[e]	0.0
3420	LKYNRtr	0.0
3421	LKYNRtr2	0.0
3422	LKYNRtr3	0.0
3423	BALAPAT1tc2	-908.846946284248
3424	CYST_Ltr	0.0
3425	GLCURtr	-1000.0
3426	EX_cala[e]	908.846946284248
3427	EX_cyst_L[e]	0.0
3428	ALAPAT4te	0.0
3429	BETBGTtc	0.0
3430	BUTSMCT1	0.0
3431	DOPAENT4tc	0.0
3432	FOLOAT2tc	0.0
3433	GABABGTtc	0.0
3434	H2OGLYAQPt	0.0
3435	PPASMCT1	0.0
3436	PROPAT4te	0.0
3437	PYRSMCT1	-580.0894369707106
3438	SRTNENT4tc	0.0
3439	FRUt4	0.0
3440	GALt4	1000.0000000000002
3441	GLCt4	-4.7884202570212535
3442	MANt4	0.0
3443	TRPt	0.0
3444	r1492	0.0
3445	r0963	1000.0
3446	L_LACt4r	0.0
3447	biomass_maintenance	273.8430891582554
3448	15KPROSTGF2c	0.0
3449	AND19ONEc	0.0
3450	C14825c	0.0
3451	DESAT14_9	0.0
3452	21HPRGNLONE	0.0
3453	LCAT10e	0.0
3454	LCAT11e	0.0
3455	LCAT12e	0.0
3456	LCAT13e	0.0
3457	LCAT14e	0.0
3458	LCAT54e	0.0
3459	LCAT55e	0.0
3460	LCAT15e	0.0
3461	LCAT16e	0.0
3462	LCAT17e	0.0
3463	LCAT18e	0.0
3464	LCAT19e	0.0
3465	LCAT20e	0.0
3466	LCAT21e	0.0
3467	LCAT22e	0.0
3468	LCAT23e	0.0
3469	LCAT25e	0.0
3470	LCAT27e	0.0
3471	LCAT29e	0.0
3472	LCAT2e	0.0
3473	LCAT30e	0.0
3474	LCAT31e	0.0
3475	LCAT32e	0.0
3476	LCAT33e	0.0
3477	LCAT34e	0.0
3478	LCAT35e	0.0
3479	LCAT36e	0.0
3480	LCAT37e	0.0
3481	LCAT38e	0.0
3482	LCAT39e	0.0
3483	LCAT3e	0.0
3484	LCAT40e	0.0
3485	LCAT41e	0.0
3486	LCAT42e	0.0
3487	LCAT43e	0.0
3488	LCAT44e	0.0
3489	LCAT45e	0.0
3490	LCAT56e	0.0
3491	LCAT46e	0.0
3492	LCAT47e	0.0
3493	LCAT48e	0.0
3494	LCAT49e	0.0
3495	LCAT4e	0.0
3496	LCAT50e	0.0
3497	LCAT51e	0.0
3498	LCAT52e	0.0
3499	LCAT53e	0.0
3500	LCAT57e	0.0
3501	LCAT5e	0.0
3502	LCAT6e	0.0
3503	LCAT7e	0.0
3504	LCAT8e	0.0
3505	LCAT9e	0.0
3506	SMS1	0.0
3507	SMS10	0.0
3508	SMS11	0.0
3509	SMS12	0.0
3510	SMS16	0.0
3511	SMS13	0.0
3512	SMS14	0.0
3513	SMS15	0.0
3514	SMS2	0.0
3515	SMS3	0.0
3516	SMS4	0.0
3517	SMS5	0.0
3518	SMS6	0.0
3519	SMS7	0.0
3520	SMS8	0.0
3521	SMS9	0.0
3522	XOLEST183CEH	0.0
3523	XOLEST182CEH	0.0
3524	XOLEST205CEH	0.0
3525	XOLEST226CEH	0.0
3526	MAGLINL_HSe	0.0
3527	MAGOLE_HSe	0.0
3528	LPS5e	0.0
3529	LPS6e	0.0
3530	LPS7e	0.0
3531	PCHOLMYR_HSPLA2	0.0
3532	PCHOLOLE_HSPLA2	0.0
3533	PEOLE_HSPLA2	0.0
3534	PCHOLPALME_HSPLA2	0.0
3535	PCHOLPALM_HSPLA2	0.0
3536	PEPALM_HSPLA2	0.0
3537	PAILPALM_HSPLA2	0.0
3538	PCHOLSTE_HSPLA2	0.0
3539	PCHOL2LINL_HSPLA2	0.0
3540	PE2LINL_HSPLA2	0.0
3541	PCHOL2OLE_HSPLA2	0.0
3542	PCHOL2PALM_HSPLA2	0.0
3543	PCHOL2STE_HSPLA2	0.0
3544	PCHOLN15_HSPLA2	0.0
3545	PCHOLAR_HSPLA2	0.0
3546	PCHOLN183_HSPLA2	0.0
3547	PCHOLN1836_HSPLA2	0.0
3548	PCHOLN19_HSPLA2	0.0
3549	PCHOLN201_HSPLA2	0.0
3550	PCHOLN204_HSPLA2	0.0
3551	PCHOLN205_HSPLA2	0.0
3552	PCHOLN224_HSPLA2	0.0
3553	PCHOLN225_HSPLA2	0.0
3554	PCHOLN2254_HSPLA2	0.0
3555	PCHOLN226_HSPLA2	0.0
3556	PEAR_HSPLA2	0.0
3557	PE203_HSPLA2	0.0
3558	PE226_HSPLA2	0.0
3559	PE224_HSPLA2	0.0
3560	PEDH203_HSPLA2	0.0
3561	PEDH12_HSPLA2	0.0
3562	PEDH14_HSPLA2	0.0
3563	PEDH161_HSPLA2	0.0
3564	PEDH13_HSPLA2	0.0
3565	PEDH15_HSPLA2	0.0
3566	PEDH17_HSPLA2	0.0
3567	PCHOLN203_HSPLA2	0.0
3568	PAILAR_HSPLA2	0.0
3569	PCHOLN24_HSPLA2	0.0
3570	PCHOLN261_HSPLA2	0.0
3571	PCHOLN281_HSPLA2	0.0
3572	PCHOLN28_HSPLA2	0.0
3573	PCHOLDOC_HSPLA2	0.0
3574	PCHOLDEIC_HSPLA2	0.0
3575	PCHOLDET_HSPLA2	0.0
3576	PCHOLHEP_HSPLA2	0.0
3577	PCHOLLINL_HSPLA2	0.0
3578	PELINL_HSPLA2	0.0
3579	GPDDACHOL	0.0
3580	GLYC2P3Pc	0.0
3581	15HPETATP	0.0
3582	15KPROSTGF2t	0.0
3583	21HPRGNLONEt2	0.0
3584	2OXOADPt	179.81573325020605
3585	3UIBtd	0.0
3586	4AABUTNt	0.0
3587	4TMEABUTNt1	0.0
3588	ACGLUtd	0.0
3589	ADPACtd	0.0
3590	AND19ONEt	0.0
3591	ARACHETH	0.0
3592	C02712te	0.0
3593	C02712tm	0.0
3594	C03990tx	0.0
3595	C04717td	0.0
3596	C06314t	0.0
3597	C06315t	0.0
3598	C14768td	0.0
3599	C14769td1	0.0
3600	EX_C14769[e]	0.0
3601	C14770ATP	0.0
3602	C14771ATP	0.0
3603	C14825td	0.0
3604	C14826td	0.0
3605	CE1556td	923.4827640274002
3606	CE2445t	0.0
3607	CE2537ATP	0.0
3608	CE6031t	0.0
3609	CE6247t	0.0
3610	CORTSNti	0.0
3611	DIDECAETH	0.0
3612	DIHOLINETH	0.0
3613	DOCOHEXETHc	0.0
3614	DOCTETETH	0.0
3615	EX_12HPET[e]	0.0
3616	EX_15HPET[e]	0.0
3617	EX_15kprostgf2[e]	0.0
3618	EX_21hprgnlone[e]	0.0
3619	EX_2oxoadp[e]	179.81573325020605
3620	EX_3uib[e]	0.0
3621	EX_4aabutn[e]	0.0
3622	EX_4tmeabutn[e]	0.0
3623	EX_adpac[e]	0.0
3624	EX_and19one[e]	0.0
3625	EX_aracheth[e]	0.0
3626	EX_C02712[e]	0.0
3627	EX_C04717[e]	0.0
3628	EX_C06314[e]	0.0
3629	EX_C06315[e]	0.0
3630	EX_C14768[e]	0.0
3631	EX_C14770[e]	0.0
3632	EX_C14771[e]	0.0
3633	EX_C14825[e]	0.0
3634	EX_C14826[e]	0.0
3635	EX_CE1557[e]	923.4827640274002
3636	EX_CE2445[e]	0.0
3637	EX_CE2537[e]	0.0
3638	EX_CE6031[e]	0.0
3639	EX_CE6247[e]	0.0
3640	EX_didecaeth[e]	0.0
3641	EX_diholineth[e]	0.0
3642	EX_docohxeth[e]	0.0
3643	EX_docteteth[e]	0.0
3644	EX_hepdeceth[e]	0.0
3645	EX_hexdeceeth[e]	0.0
3646	EX_hxcoa[e]	273.95954876910406
3647	EX_leuktrB4woh[e]	0.0
3648	EX_lineth[e]	0.0
3649	EX_lnlccrn[e]	-726.0404512308958
3650	EX_Lpipecol[e]	0.0
3651	EX_magarachi_hs[e]	0.0
3652	EX_maglinl_hs[e]	0.0
3653	EX_magole_hs[e]	0.0
3654	EX_magpalm_hs[e]	0.0
3655	EX_magste_hs[e]	0.0
3656	EX_Nacasp[e]	0.0
3657	EX_oleth[e]	0.0
3658	EX_pailar_hs[e]	0.0
3659	EX_pailpalm_hs[e]	0.0
3660	EX_pailste_hs[e]	0.0
3661	EX_pchol2linl_hs[e]	0.0
3662	EX_pchol2ole_hs[e]	0.0
3663	EX_pchol2palm_hs[e]	0.0
3664	EX_pchol2ste_hs[e]	0.0
3665	EX_pcholar_hs[e]	0.0
3666	EX_pcholdoc_hs[e]	0.0
3667	EX_pcholeic_hs[e]	0.0
3668	EX_pcholet_hs[e]	0.0
3669	EX_pcholhep_hs[e]	0.0
3670	EX_pchollinl_hs[e]	0.0
3671	EX_pcholmyr_hs[e]	0.0
3672	EX_pcholn15_hs[e]	0.0
3673	EX_pcholn183_hs[e]	0.0
3674	EX_pcholn1836_hs[e]	0.0
3675	EX_pcholn19_hs[e]	0.0
3676	EX_pcholn201_hs[e]	0.0
3677	EX_pcholn203_hs[e]	0.0
3678	EX_pcholn204_hs[e]	0.0
3679	EX_pcholn205_hs[e]	0.0
3680	EX_pcholn224_hs[e]	0.0
3681	EX_pcholn225_hs[e]	0.0
3682	EX_pcholn2254_hs[e]	0.0
3683	EX_pcholn226_hs[e]	0.0
3684	EX_pcholn24_hs[e]	0.0
3685	EX_pcholn261_hs[e]	0.0
3686	EX_pcholn28_hs[e]	0.0
3687	EX_pcholn281_hs[e]	0.0
3688	EX_pcholole_hs[e]	0.0
3689	EX_pcholpalm_hs[e]	0.0
3690	EX_pcholpalme_hs[e]	0.0
3691	EX_pcholste_hs[e]	0.0
3692	EX_pcollg5hlys[e]	0.0
3693	EX_pe13_hs[e]	0.0
3694	EX_pe14_hs[e]	0.0
3695	EX_pe161_hs[e]	0.0
3696	EX_pe17_hs[e]	0.0
3697	EX_pe203_hs[e]	0.0
3698	EX_pe224_hs[e]	0.0
3699	EX_pe226_hs[e]	0.0
3700	EX_pe2linl_hs[e]	0.0
3701	EX_pear_hs[e]	0.0
3702	EX_pedh203_hs[e]	0.0
3703	EX_pelinl_hs[e]	0.0
3704	EX_pendecaeth[e]	0.0
3705	EX_peole_hs[e]	0.0
3706	EX_pepalm_hs[e]	0.0
3707	EX_pmeth[e]	0.0
3708	EX_sebacid[e]	0.0
3709	EX_sphmyln180241_hs[e]	0.0
3710	EX_sphmyln18114_hs[e]	0.0
3711	EX_sphmyln18115_hs[e]	0.0
3712	EX_sphmyln18116_hs[e]	0.0
3713	EX_sphmyln181161_hs[e]	0.0
3714	EX_sphmyln18117_hs[e]	0.0
3715	EX_sphmyln18118_hs[e]	0.0
3716	EX_sphmyln181181_hs[e]	0.0
3717	EX_sphmyln18120_hs[e]	0.0
3718	EX_sphmyln181201_hs[e]	0.0
3719	EX_sphmyln18121_hs[e]	0.0
3720	EX_sphmyln18122_hs[e]	0.0
3721	EX_sphmyln181221_hs[e]	0.0
3722	EX_sphmyln18123_hs[e]	0.0
3723	EX_sphmyln1824_hs[e]	0.0
3724	EX_sphmyln1825_hs[e]	0.0
3725	EX_steeth[e]	0.0
3726	EX_subeac[e]	0.0
3727	EX_tetdecaeth[e]	0.0
3728	EX_trideceth[e]	0.0
3729	EX_wharachd[e]	0.0
3730	EX_xolest181_hs[e]	0.0
3731	EX_xolest182_hs[e]	0.0
3732	EX_xolest204_hs[e]	0.0
3733	EX_xolest205_hs[e]	0.0
3734	EX_xolest226_hs[e]	0.0
3735	GALTt	1000.0
3736	HC00900t1	0.0
3737	HC00900t3	0.0
3738	HEPDECETH	0.0
3739	HEXDECEETH	0.0
3740	HXCOAte	273.959548769104
3741	IND3ACt	0.0
3742	LEUKTRB4WOHt	0.0
3743	LEUKTRB4WOHtr	0.0
3744	LNLCCRNtd	-726.0404512308958
3745	LPIPECOLt	0.0
3746	LPIPECOLtx	0.0
3747	NACASPt	0.0
3748	OLEETH	0.0
3749	pac	0.0
3750	PCOLLG5HLYStd	0.0
3751	PELINETH	0.0
3752	PENDECAETH	0.0
3753	PEPALM	0.0
3754	SEBACIDtd	0.0
3755	STEETH	0.0
3756	SUBEACtd	0.0
3757	TETDECAETH	0.0
3758	TRIDECETH	0.0
3759	WHARACHDtr	0.0
3760	EX_estriol[e]	0.0
3761	EX_acglu[e]	0.0
3762	EX_ddca[e]	0.0
3763	EX_pac[e]	0.0
3764	HC02195c	0.0
3765	HC02196c	0.0
3766	URSCHOLCOAc	0.0
3767	HC02197c	0.0
3768	HC02198c	0.0
3769	HC02195te	0.0
3770	HC02196te	0.0
3771	XOL27OHtmc	0.0
3772	PCSF	0.0
3773	PCRESOLup	0.0
3774	PCSsec	0.0
3775	EX_bz[e]	0.0
3776	EX_pcresol[e]	0.0
3777	EX_pcs[e]	0.0
3778	TREt	0.0
3779	MALTTTRt	0.0
3780	1MNCAMt	0.0
3781	EX_1mncam[e]	0.0
3782	EX_glnhishis[e]	-17.308252450247533
3783	EX_lysargleu[e]	-98.38086821099488
3784	EX_lyslyslys[e]	-81.19336552023529
3785	EX_pheglnphe[e]	-24.595901660471608
3786	EX_propropro[e]	-36.43701375721915
3787	EX_trpprogly[e]	-3.6437561443397457
3788	EX_tyrphetyr[e]	-21.862263022949318
3789	GLNHISHISt	17.308252450247533
3790	LYSARGLEUt	98.38086821099488
3791	LYSLYSLYSt	81.19336552023529
3792	PHEGLNPHEt	24.595901660471608
3793	PROPROPROt	36.43701375721915
3794	TRPPROGLYt	3.6437561443397457
3795	TYRPHETYRt	21.862263022949318
3796	GLNHISHISr	17.308252450247533
3797	LYSARGLEUr	98.38086821099485
3798	LYSLYSLYSr	81.19336552023529
3799	PHEGLNPHEr	24.5959016604716
3800	PROPROPROr	36.43701375721915
3801	TRPPROGLYr	-3.6437561443397457
3802	TYRPHETYRr	21.862263022949318
3803	EX_homoval[e]	0.0
3804	PCHOL2PALM_HSte	0.0
3805	XOLEST183te	0.0
3806	XOLEST182_HSte	0.0
3807	XOLEST205_HSte	0.0
3808	XOLEST226_HSte	0.0
3809	PE224_HSte	0.0
