	Reacciones	FlujosN3
2876	EX_pcholpalme_hs[e]	0.0
2877	EX_pcholste_hs[e]	0.0
2878	EX_pcollg5hlys[e]	0.0
2879	EX_pe13_hs[e]	0.0
2880	EX_pe14_hs[e]	0.0
2881	EX_pe161_hs[e]	0.0
2882	EX_pe17_hs[e]	0.0
2883	EX_pe203_hs[e]	0.0
2884	EX_pe224_hs[e]	0.0
2885	EX_pe226_hs[e]	0.0
2886	EX_pe2linl_hs[e]	0.0
2887	EX_pear_hs[e]	0.0
2888	EX_pedh203_hs[e]	0.0
2889	EX_pelinl_hs[e]	0.0
2890	EX_pendecaeth[e]	0.0
2891	EX_peole_hs[e]	0.0
2892	EX_pepalm_hs[e]	0.0
2893	EX_pmeth[e]	0.0
2894	EX_sphmyln180241_hs[e]	0.0
2895	EX_sphmyln18114_hs[e]	0.0
2896	EX_sphmyln18115_hs[e]	0.0
2897	EX_sphmyln18116_hs[e]	0.0
2898	EX_sphmyln181161_hs[e]	0.0
2899	EX_sphmyln18117_hs[e]	0.0
2900	EX_sphmyln18118_hs[e]	0.0
2901	EX_sphmyln181181_hs[e]	0.0
2902	EX_sphmyln18120_hs[e]	0.0
2903	EX_sphmyln181201_hs[e]	0.0
2904	EX_sphmyln18121_hs[e]	0.0
2905	EX_sphmyln18122_hs[e]	0.0
2906	EX_sphmyln181221_hs[e]	0.0
2907	EX_sphmyln18123_hs[e]	0.0
2908	EX_sphmyln1824_hs[e]	0.0
2909	EX_sphmyln1825_hs[e]	0.0
2910	EX_steeth[e]	0.0
2911	EX_subeac[e]	0.0
2912	EX_tetdecaeth[e]	0.0
2913	EX_trideceth[e]	0.0
2914	EX_xolest181_hs[e]	0.0
2915	EX_xolest182_hs[e]	0.0
2916	EX_xolest204_hs[e]	0.0
2917	EX_xolest205_hs[e]	0.0
2918	EX_xolest226_hs[e]	0.0
2919	GALTt	0.0
2920	GLYCLTtd	0.0
2921	HC00900t3	389.3692900595028
2922	HC00900t4	-389.3692900595028
2923	HEPDECETH	0.0
2924	HEXDECEETH	0.0
2925	HGENTISt	0.0
2926	HXCOAte	125.21619502102327
2927	IND3ACt	0.0
2928	LEUKTRB4WCOOHt	0.0
2929	LTHSTRLt	-4.885161001985529
2930	OLEETH	0.0
2931	pac	0.0
2932	PCOLLG5HLYStd	0.0
2933	PELINETH	0.0
2934	PENDECAETH	0.0
2935	PEPALM	0.0
2936	STEETH	0.0
2937	SUBEACtd	0.0
2938	TETDECAETH	0.0
2939	TRIDECETH	0.0
2940	EX_ddca[e]	0.0
2941	EX_glyclt[e]	0.0
2942	EX_pac[e]	0.0
2943	HC02197c	0.0
2944	HC02198c	0.0
2945	HC02195te	0.0
2946	HC02196te	0.0
2947	PCSF	0.0
2948	PCRESOLup	0.0
2949	PCSsec	0.0
2950	EX_bz[e]	0.0
2951	EX_pcresol[e]	0.0
2952	EX_pcs[e]	0.0
2953	MALTTTRt	0.0
2954	1MNCAMt	-1.8306865791469013e-13
2955	THBPTt	0.0
2956	EX_maltttr[e]	0.0
2957	EX_1mncam[e]	1.8306865791469013e-13
2958	EX_thbpt[e]	0.0
2959	DM_itp[n]	0.0
2960	EX_lysargleu[e]	240.68927210655832
2961	EX_trpprogly[e]	-3.186214023450784
2962	LYSARGLEUt	-240.68927210655832
2963	TRPPROGLYt	3.1862140234507845
2964	LYSARGLEUr	-240.68927210655832
2965	TRPPROGLYr	-3.186214023450784
2966	EX_homoval[e]	0.0
2967	GLYCLTtm	0.0
2968	PCHOL2PALM_HSte	0.0
2969	XOLEST183te	0.0
2970	XOLEST182_HSte	0.0
2971	XOLEST205_HSte	0.0
2972	XOLEST226_HSte	0.0
2973	PE224_HSte	0.0
2974	PCHOLN261_HSte	0.0
2975	PCHOLN281_HSte	0.0
2976	PCHOLN28_HSte	0.0
2977	XOLEST183tl	0.0
2978	XOLEST182tl	0.0
2979	XOLEST205tl	0.0
2980	TMNDNCtl	0.0
2981	XOLEST226tl	0.0
2982	CRVNCtl	0.0
2983	TTDCEAc	0.0
2984	PA_HStm	0.0
2985	2MOPtm	0.0
2986	MMALtm	0.0
2987	PGPP_hsc	0.0
2988	CE2512te	0.0
2989	r2514m	0.0
2990	ACNAMt2	0.0
2991	ADRNLtu	0.0
2992	DM_akg[c]	0.0
2993	DM_for[c]	0.0
2994	UGT1A10c	0.0
2995	UNK3r	0.0
2996	ACGALtr	0.0
2997	EX_f1a[e]	0.0
2998	DDCAte	0.0
2999	EX_acgal[e]	97.34232251487573
3000	EX_acnam[e]	194.6846450297515
3001	EX_pa_hs[e]	0.0
3002	F1Ate	0.0
3003	PROSTGE2t2r	0.0
3004	sink_HC02191[c]	0.0
3005	sink_HC02192[c]	0.0
3006	sink_HC02193[c]	0.0
3007	sink_HC02194[c]	0.0
3008	sink_HC02195[c]	0.0
3009	sink_HC02196[c]	0.0
3010	sink_HC02197[c]	0.0
3011	sink_HC02198[c]	0.0
3012	sink_chol[c]	67.73186119760473
3013	sink_doco13ecoa[c]	0.0
3014	sink_gchola[c]	0.0
3015	sink_lnlncacoa[c]	-47.73435240195427
3016	sink_pmtcoa[c]	0.0
3017	sink_pydam[c]	0.0
3018	sink_pydxn[c]	0.0
3019	sink_tag_hs[c]	0.0
3020	sink_tchola[c]	0.0
3021	sink_tdchola[c]	0.0
3022	sink_tdechola[c]	0.0
3023	sink_thf[c]	0.0
3024	sink_thcholstoic[c]	0.0
3025	sink_xol7ah3[c]	0.0
3026	sink_dchac[c]	0.0
3027	ACACT1r	277.2973766071635
3028	ACACt2	-610.6307099404968
3029	ACCOAL	0.0
3030	ACONT	0.0
3031	ACS	0.0
3032	ADK1	-8.648466247179464
3033	ADPT	0.0
3034	ADSS	0.0
3035	AMPTASECG	517.4828246261073
3036	ASPTA	-1000.0
3037	BPNT	-1.0996483820193829e-14
3038	BUTt2r	0.0
3039	CBPS	0.0
3040	CO2t	-1000.0
3041	CPPPGO	0.0
3042	CTPS1	0.0
3043	CTPS2	0.0
3044	DGK1	0.0
3045	DHPR	0.0
3046	DMATT	0.0
3047	DM_atp_c_	0.0
3048	DPCOAK	0.0
3049	DTMPK	0.0
3050	DURIPP	-2.1891828089011143e-14
3051	ENO	1000.0
3052	EX_acac[e]	610.6307099404968
3053	EX_cytd[e]	-9.347441050610612
3054	EX_gal[e]	97.34232251487573
3055	EX_lac_L[e]	1000.0000000000001
3056	EX_leu_L[e]	-371.32261032640963
3057	EX_met_L[e]	-1000.0
3058	EX_o2[e]	-1000.0
3059	EX_orn[e]	673.2834281741475
3060	EX_ppi[e]	0.0
3061	EX_pro_L[e]	-95.58498396189266
3062	EX_ser_L[e]	-157.53850977697132
3063	EX_so4[e]	389.3692900595029
3064	EX_thymd[e]	-963.3582992733778
3065	EX_urea[e]	-1000.0
3066	FBA	-146.21281371433116
3067	FBA2	3.060549807673534e-13
3068	FBP	0.0
3069	FCLTc	0.0
3070	FMNAT	0.0
3071	FPGS7	0.0
3072	FTHFCL	0.0
3073	FUM	332.3100086904335
3074	G3PD1	0.0
3075	G5SADs	0.0
3076	G6PDH2r	0.0
3077	GALU	0.0
3078	GAPD	1000.0
3079	GF6PTA	0.0
3080	GK1	8.64846624717962
3081	GLNS	0.0
3082	GMAND	0.0
3083	GMPS2	0.0
3084	GRTT	0.0
3085	GTPCI	0.0
3086	GUAPRT	0.0
3087	H2CO3D	0.0
3088	H2Ot	1000.0
3089	HEX1	0.0
3090	HMBS	0.0
3091	ILETA	0.0
3092	IMPD	0.0
3093	L_LACt2r	-196.74565668771223
3094	MAN1PT2	0.0
3095	MAN6PI	0.0
3096	NADK	-8.237008657228972e-13
3097	NAt3_1	303.0297498601489
3098	NDPK1	0.0
3099	NDPK2	0.0
3100	NDPK3	0.0
3101	NDPK4	0.0
3102	NDPK5	0.0
3103	NDPK6	-1000.0
3104	NDPK7	0.0
3105	NDPK8	0.0
3106	NDPK9	0.0
3107	NNATr	0.0
3108	NNDPR	0.0
3109	NTD1	0.0
3110	O2t	1000.0
3111	PGI	-67.29194939546956
3112	PGK	-999.9999999999999
3113	PGL	0.0
3114	PGM	-999.9999999999997
3115	PGMT	0.0
3116	PMANM	0.0
3117	PNP	1.8306865791469013e-13
3118	PNTK	0.0
3119	PPA	0.0
3120	PPBNGS	0.0
3121	PPCDC	0.0
3122	PPM	987.2019844658541
3123	PPNCL3	0.0
3124	PRPPS	1.6495201344787511e-13
3125	PSERT	0.0
3126	PSP_L	0.0
3127	PTPAT	0.0
3128	PUNP1	0.0
3129	PUNP2	0.0
3130	PUNP3	0.0
3131	PUNP4	0.0
3132	PUNP5	0.0
3133	PUNP6	0.0
3134	PUNP7	0.0
3135	RBFK	0.0
3136	RNDR1	0.0
3137	RNDR2	0.0
3138	RNDR3	0.0
3139	RNDR4	-1.5302749038367667e-13
3140	RPE	0.0
3141	RPI	658.1346563105693
3142	SPMS	3.849571521503638e-15
3143	SPODM	-8.335671723592964e-14
3144	TALA	329.06732815528466
3145	TKT1	329.06732815528466
3146	TKT2	329.06732815528466
3147	TMDK1	0.0
3148	TPI	-146.21281371433085
3149	UAGDP	0.0
3150	UMPK	-965.0189331417554
3151	UPP3S	0.0
3152	UPPDC1	0.0
3153	UREAt	1000.0
3154	VALTA	0.0
3155	r0082	0.0
3156	r0220	0.0
3157	r0318	0.0
3158	r0345	0.0
3159	r0398	0.0
3160	r0422	0.0
3161	r0570	963.3582992733775
3162	r0671	0.0
3163	ACCOAC	0.0
3164	FPGS	0.0
3165	EX_pnto_R[e]	0.0
3166	EX_gly[e]	718.344660896469
3167	EX_his_L[e]	-30.269751593597956
3168	EX_thr_L[e]	-74.87579009415497
3169	EX_gln_L[e]	-485.2893948620051
3170	EX_tyr_L[e]	74.87579009415497
3171	NTD2	0.0
3172	NTD4	0.0
3173	NTD5	0.0
3174	NTD6	0.0
3175	NTD7	0.0
3176	NTD8	0.0
3177	NTD9	0.0
3178	NTD10	0.0
3179	NTD11	0.0
3180	NADS2	0.0
3181	ADPRDP	0.0
3182	EX_ind3ac[e]	0.0
3183	ALCD1	-1000.0
3184	RBK	0.0
3185	ADNK1	0.0
3186	GCALDD	0.0
3187	ABUTD	0.0
3188	ACYP	0.0
3189	AGDC	0.0
3190	AICART	0.0
3191	ALDD2x	0.0
3192	AMANK	0.0
3193	ARGSL	0.0
3194	CYTK1	9.347441050610612
3195	CYTK2	-396.3592775507538
3196	DRBK	0.0
3197	EX_galt[e]	0.0
3198	EX_glcr[e]	0.0
3199	EX_glcur[e]	0.0
3200	EX_malt[e]	0.0
3201	EX_ptrc[e]	0.0
3202	EX_rib_D[e]	0.0
3203	FACOAL161	0.0
3204	G6PDA	0.0
3205	GALK	0.0
3206	GALT	0.0
3207	GLUPRT	0.0
3208	GLXO1	0.0
3209	GLYOX	0.0
3210	GND	0.0
3211	HEX7	0.0
3212	HXPRT	0.0
3213	IMACTD	0.0
3214	IMPC	0.0
3215	LCADi	0.0
3216	LDH_D	389.369290059503
3217	LDH_L	0.0
3218	LGTHL	389.36929005950304
3219	MALT	0.0
3220	MDH	1000.0
3221	MI1PP	0.0
3222	MI3PP	5.582938520724113
3223	MI4PP	0.0
3224	NT5C	0.0
3225	NTD3	0.0
3226	NTD5_a	1.8306865791469013e-13
3227	ORNDC	0.0
3228	PFK	0.0
3229	PHETA1	0.0
3230	PRFGS	0.0
3231	PYDAMK	0.0
3232	PYDXNK	0.0
3233	PYK	1000.0
3234	THRD_L	0.0
3235	TYRTA	0.0
3236	r0392	3.060549807673534e-13
3237	r0792	0.0
3238	r1667	0.0
3239	EX_ppa[e]	-396.02791039564283
3240	EX_arab_L[e]	0.0
3241	UGLT	0.0
3242	EX_gam[e]	0.0
3243	EX_pyr[e]	592.7735670833549
3244	PYRt2r	-1000.0
3245	ACGAM2E	0.0
3246	DCMPDA	0.0
3247	FTHFL	0.0
3248	EX_ade[e]	0.0
3249	EX_etoh[e]	0.0
3250	ETOHt	0.0
3251	MTRI	0.0
3252	NADN	0.0
3253	MTHFD2	0.0
3254	AHC	0.0
3255	EX_taur[e]	0.0
3256	EX_phpyr[e]	0.0
3257	PHPYRte	0.0
3258	PHPYRtm	0.0
3259	VANILPYRc	0.0
3260	VANILLACc	0.0
3261	VANILLACte	0.0
3262	EX_vanillac[e]	0.0
3263	2H3MVc	0.0
3264	2H3MVte	0.0
3265	EX_2h3mv[e]	0.0
3266	2HIVc	0.0
3267	2HIVte	0.0
3268	EX_2hiv[e]	0.0
3269	2M3OVCOAm	0.0
3270	2M3OVACm	0.0
3271	2M3OVACtm	0.0
3272	2M3HVACc	0.0
3273	2M3HVACte	0.0
3274	EX_2m3hvac[e]	0.0
3275	3HADICOAx	0.0
3276	3HADPACx	0.0
3277	3HADPACtxc	0.0
3278	3HADPACte	0.0
3279	EX_3hadpac[e]	0.0
3280	3OHSEBCOAx	0.0
3281	3OHSEBACx	0.0
3282	3OHSEBACtxc	0.0
3283	3OHSEBACte	0.0
3284	EX_3ohsebac[e]	0.0
3285	3OHSUBCOAx	0.0
3286	3OHSUBACx	0.0
3287	3OHSUBACtxc	0.0
3288	3OHSUBACte	0.0
3289	EX_3ohsubac[e]	0.0
3290	3AIBSYMPt	0.0
3291	NRVNCABCt	0.0
3292	PAIL_hs_SECt	0.0
3293	PAILPALM_HSSECt	0.0
3294	PAILR_HSSECt	0.0
3295	PCHLN225_HSABCt	0.0
3296	PCHOL2LINL_HSABCt	0.0
3297	PCHOL2OLE_HSABCt	0.0
3298	PCHOL2STE_HSABCt	0.0
3299	PCHOLAR_HSABCt	0.0
3300	PCHOLDOC_HSABCt	0.0
3301	PCHOLEIC_HSABCt	0.0
3302	PCHOLET_HSABCt	0.0
3303	PCHOLHEP_HSABCt	0.0
3304	PCHOLLINL_HSABCt	0.0
3305	PCHOLMYR_HsABCt	0.0
3306	PCHOLN15_HSABCt	0.0
3307	PCHOLN183_HSABCt	0.0
3308	PCHOLN1836_HSABCt	0.0
3309	PCHOLN19_HSABCt	0.0
3310	PCHOLN201_HSABCt	0.0
3311	PCHOLN203_HSABCt	0.0
3312	PCHOLN204_HSABCt	0.0
3313	PCHOLN205_HSABCt	0.0
3314	PCHOLN224_HSABCt	0.0
3315	PCHOLN225_HSABCt	0.0
3316	PCHOLN2254_HSABCt	0.0
3317	PCHOLN264_HSABCt	0.0
3318	PCHOLOLE_HSABCt	0.0
3319	PCHOLPALME-HSABCt	0.0
3320	PCHOLSTE_HSABCt	0.0
3321	PE12_HSABCt	0.0
3322	Pe13_HSABCt	0.0
3323	PE14_HSABCt	0.0
3324	PE15_HSABCt	0.0
3325	PE161_HSABCt	0.0
3326	PE17_HSABCt	0.0
3327	PE203_HSABCt	0.0
3328	PE226_HSABCt	0.0
3329	PE2LINL_HSABCt	0.0
3330	PEAR_HSABCt	0.0
3331	PEDH203_HSABCt	0.0
3332	PELINL_HSABCt	0.0
3333	PELPALM_HSABCt	0.0
3334	PEOLE_HSABCt	0.0
3335	PEPALM_HSASBCt	0.0
3336	SPHMYLN180241_hs_ATPt	0.0
3337	SPHMYLN18114_hs_ATPt	0.0
3338	SPHMYLN18115_hs_ATPt	0.0
3339	SPHMYLN18116_hs_ATPt	0.0
3340	SPHMYLN181161_hs_ATPt	0.0
3341	SPHMYLN18117_hs_ATPt	0.0
3342	SPHMYLN18118_hs_ATPt	0.0
3343	SPHMYLN181181_hs_ATPt	0.0
3344	SPHMYLN18120_hs_ATPt	0.0
3345	SPHMYLN181201_hs_ATPt	0.0
3346	SPHMYLN18121_hs_ATPt	0.0
3347	SPHMYLN18122_hs_ATPt	0.0
3348	SPHMYLN181221_hs_ATPt	0.0
3349	SPHMYLN18123_hs_ATPt	0.0
3350	SPHMYLN1824_hs_ATPt	0.0
3351	SPHMYLN1825_hs_ATPt	0.0
3352	EIC21114TRc	0.0
3353	EIC21114TRte	0.0
3354	EX_eic21114tr[e]	0.0
3355	ANDRSTNDNte	0.0
3356	11DOCRTSLte	0.0
3357	11DOCRTSTRNte	0.0
3358	GLCRt1	0.0
3359	MHISTAte	0.0
3360	PPP9ABCte	0.0
3361	CE7096te	0.0
3362	SPHS1Pt2e	0.0
3363	EGMEtr	0.0
3364	EGMEte	0.0
3365	EX_egme[e]	0.0
3366	EX_andrstndn[e]	0.0
3367	ANDRSTANDRtr	0.0
3368	EX_11docrtsl[e]	0.0
3369	EX_11docrtstrn[e]	0.0
3370	EX_CE7096[e]	0.0
3371	C05769te2	0.0
3372	EX_C05769[e]	0.0
3373	EX_mhista[e]	0.0
3374	PPBNGte	0.0
3375	EX_ppbng[e]	0.0
3376	SPHGNSte	0.0
3377	EX_sphings[e]	0.0
3378	IM4ACte	0.0
3379	EX_im4ac[e]	0.0
3380	EX_ppp9[e]	0.0
3381	AACTte	389.36929005950304
3382	EX_aact[e]	-389.36929005950304
3383	C13856te	0.0
3384	CE2049te	0.0
3385	EX_CE2049[e]	0.0
3386	CE2047te	0.0
3387	EX_CE2047[e]	0.0
3388	FDPte	737.0555206294312
3389	EX_fdp[e]	737.0555206294313
3390	EX_coke[e]	0.0
3391	COKEte	0.0
3392	COKEtr	0.0
3393	DOPASULT4	0.0
3394	UDPG4DOPA	0.0
3395	UDPG3DOPA	0.0
3396	34DHPEAR	0.0
3397	DOPA4SFt	0.0
3398	EX_dopa4sf[e]	0.0
3399	DOPA4GLCURt	0.0
3400	EX_dopa4glcur[e]	0.0
3401	DOPA3GLCURt	0.0
3402	EX_dopa3glcur[e]	0.0
3403	GGTe_1	1000.0
3404	DOPAOQCYS	0.0
3405	LACROX	0.0
3406	NADPQNOXR	0.0
3407	NADQNOXR	0.0
3408	BGAL1e	97.34232251487573
3409	BGAL1l	0.0
3410	BGAL2l	0.0
3411	BGAL3l	0.0
3412	EX_gd3_hs[e]	0.0
3413	EX_gluside_hs[e]	93.15517848856727
3414	GA1tl	0.0
3415	GALGLUSIDEtg2	0.0
3416	GBA2e	0.0
3417	GLA2l	0.0
3418	GM1tl	0.0
3419	GM2tl	0.0
3420	HEXA1l	0.0
3421	HEXA2l	0.0
3422	HEXA3e	97.34232251487573
3423	HEXAHBl	0.0
3424	NEU11l	0.0
3425	NEU31e	97.34232251487573
3426	NEU32e	0.0
3427	NEU33e	0.0
3428	NEU34e	0.0
3429	NEU35e	0.0
3430	NEU36e	0.0
3431	NEU37e	97.34232251487573
3432	NEU38n	0.0
3433	NEU39e	0.0
3434	SMS1S2	0.0
3435	NH4tr	0.0
3436	TETTET6COAtm	0.0
3437	TETPENT6COAtm	0.0
3438	TETPENT3COAtm	-77.48184261906898
3439	DAG_HStg	0.0
3440	EX_gd2_hs[e]	-97.34232251487573
3441	EX_gd1a_hs[e]	0.0
3442	GDA1tn	0.0
3443	sink_34dhpac[c]	0.0
3444	34DHPEt	0.0
3445	EX_34dhpe[c]	0.0
3446	DM_gm1_hs[n]	0.0
3447	DM_gda1_hs[n]	0.0
3448	GALSIDEter	0.0
3449	GD1Atg	0.0
3450	GD1Atn	0.0
3451	ATPtg	0.0
3452	GD1Btl	0.0
3453	GD3tlc	0.0
3454	DM_pail35p_hs[n]	0.0
3455	CATr	0.0
3456	DM_pcreat[c]	0.0
3457	EX_CE5026[e]	-1000.0
3458	EX_5cysgly34dhphe[e]	1000.0
3459	EX_galgluside_hs[e]	0.0
3460	EX_gm2_hs[e]	0.0
3461	EX_gm1b_hs[e]	0.0
3462	HMR_0003	0.0
3463	HMR_0155	0.0
3464	HMR_0188	0.0
3465	HMR_0189	0.0
3466	HMR_0192	0.0
3467	HMR_0193	0.0
3468	HMR_0197	0.0
3469	HMR_0200	0.0
3470	HMR_0201	0.0
3471	HMR_0204	0.0
3472	HMR_0206	0.0
3473	HMR_0207	0.0
3474	HMR_0209	0.0
3475	HMR_0210	0.0
3476	HMR_0211	0.0
3477	HMR_0214	0.0
3478	HMR_0230	0.0
3479	HMR_0233	0.0
3480	HMR_0234	0.0
3481	HMR_0235	0.0
3482	HMR_0238	0.0
3483	HMR_0241	0.0
3484	HMR_0242	0.0
3485	HMR_0243	0.0
3486	HMR_0245	0.0
3487	HMR_0246	0.0
3488	HMR_0247	0.0
3489	HMR_0255	0.0
3490	HMR_0256	0.0
3491	HMR_0259	0.0
3492	HMR_0260	0.0
3493	HMR_0261	0.0
3494	HMR_0267	0.0
3495	HMR_0268	0.0
3496	HMR_0271	0.0
3497	HMR_0272	0.0
3498	HMR_0276	0.0
3499	HMR_0279	0.0
3500	HMR_0280	0.0
3501	HMR_0289	0.0
3502	HMR_0290	0.0
3503	HMR_0293	0.0
3504	HMR_0297	0.0
3505	HMR_0298	0.0
3506	HMR_0301	0.0
3507	HMR_0302	0.0
3508	HMR_0305	0.0
3509	HMR_0306	0.0
3510	HMR_0308	0.0
3511	HMR_0309	0.0
3512	HMR_0310	0.0
3513	HMR_0319	0.0
3514	HMR_0323	0.0
3515	HMR_0324	0.0
3516	HMR_0327	0.0
3517	HMR_0328	0.0
3518	HMR_0329	0.0
3519	HMR_0342	0.0
3520	HMR_0345	0.0
3521	HMR_0346	0.0
3522	HMR_0350	0.0
3523	HMR_0354	0.0
3524	HMR_0358	0.0
3525	HMR_0362	0.0
3526	HMR_0366	0.0
3527	HMR_0370	0.0
3528	HMR_0374	0.0
3529	HMR_0378	0.0
3530	HMR_0380	0.0
3531	HMR_0381	0.0
3532	HMR_0382	0.0
3533	HMR_0385	0.0
3534	HMR_0386	0.0
3535	HMR_0388	0.0
3536	HMR_0389	0.0
3537	HMR_0390	0.0
3538	HMR_0393	0.0
3539	HMR_0394	0.0
3540	HMR_0395	0.0
3541	HMR_0398	0.0
3542	HMR_0402	0.0
3543	HMR_0406	0.0
3544	HMR_0410	0.0
3545	HMR_0414	0.0
3546	HMR_0418	0.0
3547	HMR_0422	0.0
3548	HMR_0426	0.0
3549	HMR_0428	0.0
3550	HMR_0429	0.0
3551	HMR_0430	0.0
3552	HMR_0433	0.0
3553	HMR_0434	0.0
3554	HMR_0437	0.0
3555	HMR_0438	0.0
3556	HMR_0582	0.0
3557	HMR_0586	0.0
3558	HMR_0587	0.0
3559	HMR_0593	0.0
3560	HMR_0597	0.0
3561	HMR_0598	0.0
3562	HMR_0601	0.0
3563	HMR_0614	0.0
3564	HMR_0625	0.0
3565	HMR_0629	0.0
3566	HMR_0634	0.0
3567	HMR_0642	0.0
3568	HMR_0653	108.90552394195078
3569	HMR_0654	108.90552394195078
3570	HMR_0657	108.90552394195076
3571	HMR_0672	0.0
3572	HMR_0678	0.0
3573	HMR_0750	0.0
3574	HMR_0753	0.0
3575	HMR_0758	0.0
3576	HMR_0761	0.0
3577	HMR_0765	0.0
3578	HMR_0767	0.0
3579	HMR_0770	-4.187144026308463
3580	HMR_0775	0.0
3581	HMR_0783	0.0
3582	HMR_0793	0.0
3583	HMR_0795	0.0
3584	HMR_0803	0.0
3585	HMR_0805	0.0
3586	HMR_0807	0.0
3587	HMR_0808	0.0
3588	HMR_0809	0.0
3589	HMR_0810	0.0
3590	HMR_0811	0.0
3591	HMR_0812	0.0
3592	HMR_0814	0.0
3593	HMR_0815	0.0
3594	HMR_0816	0.0
3595	HMR_0817	0.0
3596	HMR_0819	0.0
3597	HMR_0820	0.0
3598	HMR_0821	0.0
3599	HMR_0823	0.0
3600	HMR_0824	0.0
3601	HMR_0825	0.0
3602	HMR_0828	0.0
3603	HMR_0830	0.0
3604	HMR_0831	0.0
3605	HMR_0835	0.0
3606	HMR_0836	0.0
3607	HMR_0837	0.0
3608	HMR_0842	0.0
3609	HMR_0843	0.0
3610	HMR_0844	0.0
3611	HMR_0846	0.0
3612	HMR_0847	0.0
3613	HMR_0848	0.0
3614	HMR_0849	0.0
3615	HMR_0851	0.0
3616	HMR_0859	0.0
3617	HMR_0875	0.0
3618	HMR_0889	0.0
3619	HMR_0890	0.0
3620	HMR_0906	0.0
3621	HMR_0907	0.0
3622	HMR_0908	0.0
3623	HMR_0909	0.0
3624	HMR_0912	0.0
3625	HMR_0913	0.0
3626	HMR_0960	517.4828246261076
3627	HMR_0962	0.0
3628	HMR_0963	0.0
3629	HMR_0979	0.0
3630	HMR_0981	0.0
3631	HMR_1084	0.0
3632	HMR_1095	0.0
3633	HMR_1102	1000.0
3634	HMR_1104	0.0
3635	HMR_1126	0.0
3636	HMR_1127	0.0
3637	HMR_1129	0.0
3638	HMR_1135	-763.439453889827
3639	HMR_1242	763.439453889827
3640	HMR_1243	0.0
3641	HMR_1280	0.0
3642	HMR_1283	0.0
3643	HMR_1284	0.0
3644	HMR_1311	0.0
3645	HMR_1312	0.0
3646	HMR_1325	0.0
3647	HMR_1329	0.0
3648	HMR_1331	0.0
3649	HMR_1465	0.0
3650	HMR_1470	0.0
3651	HMR_1473	0.0
3652	HMR_1477	0.0
3653	HMR_1478	0.0
3654	HMR_1479	0.0
3655	HMR_1490	0.0
3656	HMR_1493	0.0
3657	HMR_1494	0.0
3658	HMR_1495	0.0
3659	HMR_1496	0.0
3660	HMR_1502	0.0
3661	HMR_1503	0.0
3662	HMR_1504	0.0
3663	HMR_1505	0.0
3664	HMR_1509	0.0
3665	HMR_1512	0.0
3666	HMR_1516	0.0
3667	HMR_1526	0.0
3668	HMR_1532	0.0
3669	HMR_1536	0.0
3670	HMR_1538	0.0
3671	HMR_1539	0.0
3672	HMR_1540	0.0
3673	HMR_1543	0.0
3674	HMR_1544	0.0
3675	HMR_1545	0.0
3676	HMR_1546	0.0
3677	HMR_1547	0.0
3678	HMR_1548	0.0
3679	HMR_1549	0.0
3680	HMR_1550	0.0
3681	HMR_1551	0.0
3682	HMR_1552	0.0
3683	HMR_1557	4.885161001985529
3684	HMR_1558	0.0
3685	HMR_1565	4.885161001985529
3686	HMR_1665	0.0
3687	HMR_1666	0.0
3688	HMR_1681	0.0
3689	HMR_1685	0.0
3690	HMR_1706	48.386393611580274
3691	HMR_1762	0.0
3692	HMR_1764	0.0
3693	HMR_1765	0.0
3694	HMR_1781	0.0
3695	HMR_1783	0.0
3696	HMR_1807	0.0
3697	HMR_1927	0.0
3698	HMR_1928	0.0
3699	HMR_1929	0.0
3700	HMR_1940	0.0
3701	HMR_1941	0.0
3702	HMR_1944	0.0
3703	HMR_1948	0.0
3704	HMR_1949	0.0
3705	HMR_1958	0.0
3706	HMR_1967	0.0
3707	HMR_1968	0.0
3708	HMR_1970	0.0
3709	HMR_1971	0.0
3710	HMR_1976	0.0
3711	HMR_1979	0.0
3712	HMR_1980	0.0
3713	HMR_1981	0.0
3714	HMR_1982	0.0
3715	HMR_1983	0.0
3716	HMR_1988	0.0
3717	HMR_1989	0.0
3718	HMR_1990	0.0
3719	HMR_1991	0.0
3720	HMR_1992	0.0
3721	HMR_1993	0.0
3722	HMR_1996	0.0
3723	HMR_2007	0.0
3724	HMR_2010	0.0
3725	HMR_2011	0.0
3726	HMR_2016	0.0
3727	HMR_2018	0.0
3728	HMR_2041	0.0
3729	HMR_2087	0.0
3730	HMR_2088	0.0
3731	HMR_2089	0.0
3732	HMR_2090	0.0
3733	HMR_2190	0.0
3734	HMR_2193	0.0
3735	HMR_2210	0.0
3736	HMR_2211	0.0
3737	HMR_2215	0.0
3738	HMR_2217	0.0
3739	HMR_2218	0.0
3740	HMR_2219	0.0
3741	HMR_2259	0.0
3742	HMR_2260	0.0
3743	HMR_2261	0.0
3744	HMR_2262	0.0
3745	HMR_2263	0.0
3746	HMR_2264	0.0
3747	HMR_2265	0.0
3748	HMR_2266	0.0
3749	HMR_2267	0.0
3750	HMR_2268	0.0
3751	HMR_2269	0.0
3752	HMR_2270	0.0
3753	HMR_2281	635.0895161231251
3754	HMR_2282	0.0
3755	HMR_2284	0.0
3756	HMR_2286	0.0
3757	HMR_2287	0.0
3758	HMR_2288	0.0
3759	HMR_2289	0.0
3760	HMR_2292	0.0
3761	HMR_2293	0.0
